,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,573,13,874,20,277,14,163,816,203,22,411,1
layer_1,33,498,1341,6,286,311,41,6,120,654,368,35
layer_2,4,0,1431,5,235,157,0,5,34,993,0,0
layer_3,970,6,3,103,4,2,9,7,11,621,4,6
layer_4,730,992,56,516,424,161,1182,330,347,785,207,142
layer_5,2,1,0,124,0,2,0,0,49,0,882,66
layer_6,2,327,17,720,21,2,5,0,9,1290,459,9
layer_7,34,330,0,370,21,66,87,6,1,0,1,1
layer_8,1,67,1,0,782,106,8,18,685,4,703,212
layer_9,0,221,2,22,10,185,82,16,1040,7,1,252
layer_10,136,5,1168,273,67,523,36,9,689,1148,61,644
layer_11,520,1182,1316,294,1437,199,375,36,1010,11,743,1710
