,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,170.0,15.0,146.0,0.0,29.0,7.0,13.0,262.0,156.0,5.0,100.0,0.0
layer_1,5.0,44.0,58.0,0.0,134.0,27.0,6.0,0.0,15.0,48.0,29.0,8.0
layer_2,0.0,0.0,366.0,0.0,0.0,2.0,0.0,55.0,0.0,4.0,1.0,0.0
layer_3,433.0,0.0,11.0,17.0,9.0,0.0,1.0,0.0,2.0,29.0,0.0,6.0
layer_4,45.0,311.0,6.0,404.0,57.0,32.0,7.0,46.0,125.0,4.0,56.0,63.0
layer_5,1.0,6.0,0.0,3.0,5.0,2.0,0.0,0.0,2.0,0.0,285.0,48.0
layer_6,5.0,363.0,6.0,231.0,9.0,0.0,1.0,0.0,45.0,252.0,76.0,4.0
layer_7,16.0,198.0,9.0,47.0,104.0,73.0,16.0,9.0,0.0,0.0,0.0,10.0
layer_8,0.0,41.0,5.0,0.0,310.0,50.0,0.0,9.0,228.0,8.0,874.0,352.0
layer_9,0.0,267.0,2.0,0.0,43.0,108.0,173.0,1.0,98.0,0.0,0.0,212.0
layer_10,88.0,82.0,301.0,69.0,94.0,28.0,2.0,0.0,4.0,253.0,129.0,358.0
layer_11,120.0,114.0,136.0,30.0,27.0,25.0,70.0,11.0,112.0,4.0,215.0,421.0
