,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,7,7,12,7,22,18,45,26,30,13,6,43,9,14,13,14
layer_1,16,14,10,13,8,11,5,32,6,10,7,6,8,12,6,7
layer_2,13,23,7,6,16,7,7,30,7,4,4,9,4,3,5,3
layer_3,24,16,32,4,10,25,8,19,8,2,2,3,4,11,5,3
layer_4,18,50,20,23,28,19,45,15,9,7,18,4,8,4,7,9
layer_5,12,36,20,17,17,22,17,15,25,17,15,15,15,15,15,16
layer_6,16,14,16,28,15,29,28,19,16,16,15,16,15,15,15,15
layer_7,17,41,15,38,19,16,22,31,20,17,20,16,15,15,15,15
layer_8,17,23,41,37,16,18,16,22,25,15,16,15,15,15,15,15
layer_9,24,23,21,22,21,17,26,14,15,15,15,15,15,15,15,15
layer_10,17,28,22,15,35,19,31,16,15,16,15,15,15,15,15,15
layer_11,14,32,12,20,18,21,15,20,15,16,16,15,15,15,15,15
layer_12,40,23,18,27,22,15,18,19,15,17,15,15,15,15,15,15
layer_13,28,19,37,38,16,24,16,17,18,15,18,15,15,15,15,15
layer_14,46,12,24,21,16,24,21,15,18,17,15,15,16,14,15,15
layer_15,32,21,18,26,14,15,31,15,15,16,15,15,15,15,15,16
layer_16,22,18,15,13,17,16,15,17,16,15,15,15,15,15,15,15
layer_17,30,32,35,25,16,16,22,11,15,15,15,15,15,15,15,15
layer_18,26,38,29,21,17,18,14,14,15,15,15,15,15,15,15,15
layer_19,26,47,36,23,16,14,35,16,15,15,15,15,15,15,15,14
layer_20,38,55,29,16,18,18,14,19,17,15,15,15,15,15,15,15
layer_21,43,16,26,42,15,25,26,15,22,15,15,15,15,15,19,16
layer_22,48,54,47,35,33,45,27,29,16,16,15,15,12,15,15,36
layer_23,47,59,16,52,48,46,33,42,25,41,14,15,16,15,19,15
