,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,108,44,133,143,88,61,5,33,4,13,92,0,31,11,26,11
layer_1,43,143,148,145,79,20,50,9,40,17,12,13,10,8,12,7
layer_2,130,172,133,98,128,32,97,4,50,14,12,5,11,9,11,5
layer_3,193,109,136,55,101,136,98,3,34,24,27,30,11,6,14,8
layer_4,129,33,42,151,114,67,15,10,28,48,15,22,17,14,13,11
layer_5,78,144,203,54,10,16,7,33,12,5,9,5,5,5,5,5
layer_6,196,56,114,19,7,26,14,5,4,5,5,5,11,5,5,45
layer_7,129,119,69,42,30,61,6,5,61,4,5,5,6,5,5,5
layer_8,129,35,113,30,6,3,8,4,5,17,5,11,5,5,8,5
layer_9,131,124,88,4,107,80,5,6,25,5,5,5,56,8,5,5
layer_10,94,85,6,5,8,8,7,39,8,11,5,9,5,5,7,6
layer_11,94,60,165,16,6,22,73,12,11,5,5,5,5,5,5,5
layer_12,111,108,11,20,19,27,13,13,5,5,5,5,5,5,5,5
layer_13,113,119,32,34,11,11,11,5,13,7,9,5,5,5,5,5
layer_14,29,17,29,50,36,9,28,8,5,6,5,5,4,14,5,10
layer_15,96,69,7,78,9,7,43,5,5,6,17,6,6,8,5,5
layer_16,128,110,23,11,21,24,5,9,5,5,5,5,5,5,5,5
layer_17,58,73,29,11,12,11,32,31,8,5,5,5,5,5,5,5
layer_18,53,78,18,63,41,6,5,9,7,9,5,5,5,5,6,5
layer_19,53,37,80,9,5,13,19,7,5,7,5,5,5,5,5,5
layer_20,63,130,69,14,9,9,10,10,5,5,6,5,6,5,5,5
layer_21,48,114,19,11,5,5,14,5,10,5,7,5,5,6,25,7
layer_22,71,65,72,13,57,26,14,24,5,5,5,5,28,6,5,6
layer_23,58,39,116,44,37,26,22,39,28,20,5,8,4,7,5,8
