,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,136,41,1965,5,0,0,4,1,1,0,0,24,0,0,0,1,0,7,0,0,0,77,0,23,55,285,3,47,0,0,0,0
layer_1,1,201,0,1,0,48,53,4,0,0,0,0,15,0,0,0,1,0,34,0,0,0,0,0,0,0,0,0,0,0,4,0
layer_2,2,0,1,0,0,0,0,0,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
layer_4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
layer_5,0,0,3,15,0,0,0,0,0,0,0,0,0,18,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,17,0,0
layer_6,0,13,0,0,5,0,0,0,17,0,459,15,17,1,0,0,60,1,0,8,2,0,0,0,0,31,0,0,0,0,5,0
layer_7,0,0,50,0,1,2,0,0,0,1,5,2,9,0,0,0,1,11,0,51,0,0,0,0,0,0,0,0,0,0,0,2
layer_8,0,0,0,1,88,2,0,0,0,0,0,0,1,2,2,3,0,0,1,1,0,1,72,0,0,0,0,0,2,0,0,2
layer_9,0,0,1,2,0,0,0,0,5,114,12,297,0,1,0,1,2,0,0,3,2,0,3,0,0,0,0,0,0,10,0,0
layer_10,1,0,0,0,0,0,0,0,0,10,0,1,0,1,0,7,72,0,3,7,4,2,25,1,1,4,18,1,0,0,5,0
layer_11,20,0,4,1,0,0,0,0,3,4,0,0,0,0,0,0,240,54,1,135,0,0,0,0,0,0,1,4,0,0,0,103
layer_12,4,0,0,0,0,0,1,0,0,2,0,0,0,0,0,23,0,10,24,15,0,0,0,6,6,20,1,1,3,1,3,1
layer_13,0,0,11,3,0,0,0,0,5,3,0,6,0,0,0,1,0,0,0,1,0,0,41,2,71,0,0,0,0,12,0,17
layer_14,0,0,1,0,0,2,0,0,177,9,5,134,2,3,0,4,0,0,0,0,0,0,0,0,3,12,994,0,0,0,0,0
layer_15,3,0,0,0,134,109,458,207,43,1,1,14,9,0,0,0,0,0,0,0,1,1,0,2,0,3,9,0,0,0,0,104
layer_16,0,0,0,0,4,0,1,1,0,5,1,74,3,1,8,1,0,4,43,0,0,0,115,0,0,5,2,0,0,87,0,6
layer_17,0,0,0,89,113,16,0,16,0,0,0,170,0,33,0,0,0,0,0,2,22,0,0,3,0,0,0,0,0,1,19,1
layer_18,3,0,1,0,0,0,0,0,1,0,0,4,0,0,3,1,0,1,0,0,0,0,0,0,3,2,19,0,0,0,1,0
layer_19,0,0,0,0,0,0,0,0,147,8,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,2,0,0,0,0,0
layer_20,2,0,0,0,0,0,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,4,13,1,0
layer_21,4,0,1,0,308,2,1,14,0,10,110,0,2,0,7,25,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0
layer_22,0,0,0,0,0,0,0,1,2,0,1,8,0,0,0,0,13,0,4,3,0,0,0,0,6,0,0,2,0,0,0,0
layer_23,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,3,2,8,7,2
layer_24,0,41,0,3,0,0,0,0,0,0,5,0,0,1,0,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0
layer_25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,125,0,7,0,5,11,0,1,0,0,0,0,0,9
layer_26,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,3,0,0,0,1,0,0,1,0
layer_27,0,0,0,0,0,0,0,0,4,0,1,6,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
layer_28,8,0,0,0,1,0,0,0,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,14,0,0,4,7,0
layer_29,0,5,7,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,11
layer_30,0,1,2,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,1,4,6,1,0,5,0,0,0,0
layer_31,20,2,0,1,0,0,12,7,0,0,0,0,1,0,1551,0,0,3,0,0,0,0,0,0,6,0,7,0,20,0,0,0
