,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,209,247,30,28,111,101,95,256,1322,193,266,365
layer_1,173,73,135,158,10,1468,836,132,311,257,247,46
layer_2,35,49,177,213,319,84,20,100,190,19,62,907
layer_3,12,135,240,794,111,2,246,9,61,95,300,5
layer_4,73,182,53,26,173,585,128,39,562,224,19,32
layer_5,394,11,42,10,203,113,14,68,369,108,9,399
layer_6,62,146,88,3,28,120,24,299,278,3,32,24
layer_7,43,83,69,26,42,123,69,24,164,9,357,23
layer_8,195,232,45,135,79,201,41,326,174,202,260,31
layer_9,87,187,129,60,102,238,224,189,32,75,313,249
layer_10,45,55,48,234,56,113,63,151,74,48,71,200
layer_11,233,269,171,31,138,186,202,244,93,196,64,289
