,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,11,13,6,3,8,20,2,19,230,10,185,62
layer_1,11,43,20,9,4,198,156,14,13,11,55,3
layer_2,2,6,16,8,39,5,0,7,16,0,3,160
layer_3,1,5,13,101,8,0,10,2,10,25,71,0
layer_4,42,30,5,3,11,150,8,5,32,6,0,1
layer_5,108,12,0,1,8,20,2,30,35,10,0,28
layer_6,4,7,6,2,3,27,16,10,16,0,4,6
layer_7,3,8,5,7,3,9,22,1,19,1,83,2
layer_8,30,12,16,23,5,20,4,23,9,20,33,4
layer_9,5,11,5,9,8,13,15,55,2,9,12,14
layer_10,2,3,2,10,6,10,19,5,23,5,7,23
layer_11,17,16,14,6,7,12,15,16,5,13,6,22
