,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,24.517584,25.355286,19.87882,16.552355,11.6235,12.731727,11.111656,8.091081,6.8412523,8.648436,4.8913794,10.271751,7.2469788,7.3930807,2.9903748,6.8724937
layer_1,19.198227,25.738226,22.499456,10.969825,23.179615,13.569115,11.589443,12.221279,5.1800437,7.794228,4.5293994,5.141542,3.4898896,4.1198754,4.3487234,4.137242
layer_2,28.345106,23.374447,30.785124,32.491543,25.240417,6.50948,5.9205675,11.588176,6.633337,3.5931218,4.3837543,5.5493755,4.797334,4.005417,3.1036568,4.45427
layer_3,19.352531,20.13317,21.702734,33.704758,18.725906,5.876456,26.355627,6.0399623,18.776613,2.9307263,5.5891027,3.3827417,4.7321825,5.465319,5.122895,0.900026
layer_4,43.236885,20.849483,16.900383,29.54787,8.711126,43.501987,20.279295,3.648737,3.9391186,5.1961026,10.154766,3.3670926,4.523971,5.680122,4.9859715,9.896445
layer_5,40.394547,20.266916,18.63685,26.479906,17.718555,8.168919,3.016559,3.7780416,8.041578,3.177026,3.5452604,2.1519506,6.3409615,2.8513265,1.241121,3.0557804
layer_6,21.972486,23.4954,19.840816,12.767392,19.918472,3.9873888,17.084297,3.4467986,4.115257,4.926467,1.1557015,1.8258407,0.354767,1.1556714,1.0792937,0.4389142
layer_7,48.287594,19.461493,16.66548,7.5642724,4.899561,30.51727,10.365498,6.6603584,7.4410167,4.3113976,3.4439647,2.599399,1.951881,2.8980978,0.38733608,6.1868067
layer_8,60.607895,13.642058,17.831955,22.510756,9.252448,3.540007,2.6884544,2.232167,4.8152633,2.1983325,4.2743936,0.2989379,1.748434,0.6206634,0.20368376,0.11068752
layer_9,34.396744,13.308408,5.412821,32.89328,8.210348,4.855503,6.226779,2.7125528,1.4102299,2.7033172,1.3147658,2.1649818,0.73801917,0.15913257,0.02605387,0.09237215
layer_10,27.664665,19.135656,5.2869506,12.880336,6.276003,5.1774206,6.1863656,3.0795827,3.9712737,0.9755918,0.10325257,2.7339377,0.19357416,0.023467997,0.28207338,0.11320777
layer_11,24.434256,8.95832,10.343544,3.91735,5.457208,6.9254456,1.244296,1.848295,2.2571225,0.80601573,2.1741135,0.04338305,0.32519013,0.53169763,0.44673806,0.5364439
layer_12,10.227921,18.418484,17.57964,10.19695,11.88042,2.4524276,3.518519,6.0157304,1.9327261,1.4081392,0.32146463,0.99878746,0.6947398,0.32577047,0.124585025,3.4350407
layer_13,21.53929,18.545776,5.895807,7.7701454,6.1868405,2.960864,2.1168277,1.1659445,5.208254,1.435805,3.9317415,2.8622556,2.8211246,0.09977861,0.7804092,0.6467466
layer_14,7.3599095,11.884067,3.8696778,5.0176888,9.872154,8.615054,2.523236,0.89511156,3.0403864,1.3414819,1.1055248,0.2749755,5.1982794,0.28875306,2.661036,3.543682
layer_15,17.325018,27.779823,5.757868,14.56363,4.689442,1.4764692,8.473056,2.0036712,2.3993638,1.2005616,4.03331,1.1663032,0.5797171,2.4396415,2.264005,1.0353631
layer_16,33.541607,11.704543,1.9797139,5.1745234,3.3298888,3.138124,3.6760495,1.0379539,1.2261877,0.7819432,0.2005249,0.44909754,0.8808013,1.4223917,0.70193386,0.9399764
layer_17,29.716278,12.564464,6.747324,6.4207234,4.3708773,2.0759735,8.714621,12.467764,1.0141884,0.9297416,0.5372633,0.33585784,0.34444493,3.411985,0.36532936,1.7104031
layer_18,17.663641,9.7121105,9.414082,6.90351,13.369325,11.109605,1.0089825,0.7881656,0.8621673,0.86176014,0.4197371,0.30487722,0.24275708,0.32686898,2.180123,0.42795253
layer_19,12.072653,9.16783,9.946935,4.623956,2.840798,8.8567505,11.410724,2.6676586,1.0624506,1.2912194,0.42356637,1.0114839,4.281785,0.23609099,2.3534875,2.0753043
layer_20,18.777615,18.729942,7.176245,2.7976906,4.7411876,3.3202085,3.8708663,3.1363275,1.3834507,0.3843571,4.3277364,0.19438304,0.6336879,0.3308263,0.37856036,1.1082314
layer_21,10.954368,22.377806,4.0505767,9.812322,1.5648768,4.2774043,3.7257292,0.6230231,3.1953044,1.4852735,0.52992296,0.6071659,0.37531224,0.76117843,7.1761913,3.4183536
layer_22,17.162115,11.011812,10.975513,7.1203976,11.765529,5.3846874,6.814564,7.6396346,1.5125209,1.3576288,0.4698359,0.85841763,6.535236,1.1883373,1.4471731,5.721243
layer_23,9.219401,11.179383,8.32426,9.090256,10.179051,7.027159,5.9784684,4.305592,6.031825,0.93005806,3.2981918,3.9622548,3.7519875,3.8863325,7.42442,6.0279875
