,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,380.47815,268.98788,340.84488,431.8493,330.61856,306.32108,333.8761,313.99448,553.0038,300.7111,572.5741,471.151
layer_1,150.31863,195.1983,173.78297,61.160442,71.0303,364.52295,35.62953,171.3668,131.35205,149.04665,199.42833,127.20529
layer_2,575.16125,184.50436,98.23146,135.00816,251.95894,124.60406,83.09393,293.41757,111.323235,575.1778,186.0196,146.91275
layer_3,58.893635,167.23854,107.6087,389.3183,289.3867,278.06537,136.82503,142.15854,156.27115,211.0912,138.70563,308.732
layer_4,281.79446,283.63333,17.378675,32.057304,264.46997,306.30875,181.93416,99.36701,248.0456,254.82628,187.61058,203.02614
layer_5,383.1329,79.63184,100.66999,93.22418,255.30438,121.81695,46.160862,13.557671,122.35911,406.6482,299.0579,113.17018
layer_6,33.520725,96.28352,117.86453,86.646774,280.9646,177.73367,142.17549,124.297806,108.16534,659.91504,86.42352,361.59662
layer_7,274.26892,86.24503,277.932,7.2624674,422.29416,396.61176,57.438534,24.332642,295.4019,283.69507,409.44965,100.66423
layer_8,46.955338,160.4139,107.106636,177.03343,42.338043,49.064255,135.03798,193.6773,111.76185,358.3319,148.6698,72.02224
layer_9,154.10783,49.197376,346.88757,104.56671,46.776375,159.02875,105.819824,394.4294,248.87923,258.96414,40.75675,205.17102
layer_10,159.41434,71.16052,285.5437,106.440056,34.00137,69.66418,215.62231,36.099983,205.10406,110.41539,274.00748,42.775826
layer_11,15.270257,46.519253,164.5298,39.792744,128.05135,166.04095,18.39764,62.621994,296.97238,200.57713,21.811487,28.438892
