,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,94,189,127,91,170,139,57,0,41,68,45,127
layer_1,275,13,0,7,112,44,40,96,364,72,0,24
layer_2,24,98,131,46,40,83,14,170,78,115,135,123
layer_3,39,56,43,94,41,26,64,45,189,61,40,108
layer_4,40,138,104,264,15,32,38,78,112,31,38,154
layer_5,141,142,67,88,139,111,24,9,1,155,1,116
layer_6,77,88,71,113,115,133,49,115,16,82,5,6
layer_7,109,59,56,159,70,101,117,120,92,126,132,119
layer_8,6,137,84,3,34,9,32,156,39,33,30,114
layer_9,99,124,85,69,130,109,133,129,101,95,147,110
layer_10,91,83,78,81,87,73,82,77,78,113,99,88
layer_11,96,89,102,80,81,79,78,101,87,77,72,71
