,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,41.378265,13.494991,60.593628,32.85326,32.271717,24.140488,59.14365,4.416038,79.28189,40.823643,22.681908,20.22529
layer_1,7.5355,4.5091443,4.4951563,9.811573,7.523023,48.490574,6.0077033,8.2281475,13.249905,1.9430357,3.505044,36.132626
layer_2,12.162958,0.030721484,46.626156,5.341217,9.292433,4.8522787,5.5279617,8.511222,4.809575,3.9483495,11.5323305,14.901797
layer_3,9.350725,9.057101,2.772795,5.7680326,14.218873,19.658358,1.7674365,16.420675,1.554752,14.228513,1.7731943,6.571007
layer_4,34.5862,3.8025339,61.399593,11.848574,12.041522,2.985833,9.295876,2.0825722,0.26928508,2.0600061,43.699825,9.498227
layer_5,17.700102,0.8127875,71.67956,15.310064,2.4546068,5.106584,12.068768,6.8646746,5.7819886,0.7647831,0.8626889,30.636398
layer_6,46.961754,8.523452,0.63800746,10.871627,2.6710386,41.577637,2.43295,12.384923,1.1532577,1.1888483,1.9449892,3.3884096
layer_7,22.31795,1.5924203,31.146341,0.86521643,25.610893,0.11824418,2.2740343,0.92993826,5.9116325,20.101028,7.5231857,2.7879846
layer_8,0.9181917,0.598929,12.665234,1.8293086,0.13872342,0.12921101,4.703186,18.677313,43.630646,4.6110163,10.187638,9.849545
layer_9,2.6675756,1.5721827,0.5791103,3.833689,2.8967817,25.089684,6.625963,0.416524,2.305993,0.7428162,0.78422844,3.8829699
layer_10,0.5695832,0.42930973,5.5780296,0.44774425,8.386977,25.971272,7.17846,7.334241,13.705306,2.0648694,0.7443307,4.920093
layer_11,4.636752,0.8977331,1.4760927,0.93548,25.69765,1.4908894,0.61300623,0.99817747,2.5269663,0.75455517,0.9988897,0.9844836
