,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,394,189,66,83,230,227,413,372,1170,336,124,895
layer_1,56,10,20,0,3,19,1,66,5,0,7,49
layer_2,70,16,3,0,35,1,61,25,12,70,38,29
layer_3,25,6,12,85,41,53,0,0,30,14,14,107
layer_4,35,22,0,9,11,69,32,6,2,5,4,8
layer_5,79,0,1,0,0,1,0,0,1,65,33,0
layer_6,0,2,0,0,10,12,9,0,0,78,0,67
layer_7,25,1,21,0,70,64,0,0,8,27,125,1
layer_8,1,0,4,1,0,1,0,8,1,47,21,24
layer_9,6,14,4,10,1,66,0,55,36,2,0,0
layer_10,6,0,95,4,5,0,7,0,15,0,28,9
layer_11,0,4,26,0,2,25,0,4,274,11,0,3
