,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,208.83559,238.74133,388.16473,121.60587,91.211205,108.175064,99.62139,127.53378,54.64716,34.110004,179.25566,102.59555,102.746544,111.51449,89.21092,80.94959,72.24639,90.48513,45.72165,16.891184,76.040886,76.52001,49.40773,214.77861,139.37636,101.209335,122.7674,102.35142,50.253155,12.701138,12.829106,0.6452717
layer_1,67.25766,68.54625,27.069489,147.7146,53.175426,107.33484,38.865547,16.416576,42.928123,18.392588,100.782486,123.88124,37.63696,41.394276,19.917946,25.533894,147.96628,52.519657,56.79218,55.147808,196.63179,82.572624,11.871463,4.646023,33.76882,15.526965,79.60065,28.95094,66.971664,39.872543,109.4875,50.542805
layer_2,17.19247,11.765654,28.500582,15.117273,47.71275,45.066242,12.546556,70.95708,22.856533,37.511757,15.652515,17.638859,4.147379,36.443493,13.431346,3.1241436,52.486443,29.601223,26.161993,41.043903,5.67129,0.32090417,5.4459004,13.027881,51.99765,2.1988814,18.86343,35.991394,17.178764,30.529287,43.07984,34.353523
layer_3,26.261267,38.73503,96.70589,73.99939,18.946007,28.079582,34.941463,21.171848,48.46033,23.786293,43.524723,71.37662,7.974341,20.138735,10.771607,50.852936,53.383846,73.294136,74.41363,29.591446,20.634083,72.03199,37.77865,27.608572,84.74979,12.302248,39.575844,7.8924007,111.814,55.776768,88.9557,68.70622
layer_4,10.564527,30.53615,56.653748,22.453661,117.749916,52.836163,39.90287,87.497314,44.033524,67.84413,49.819687,30.005886,109.2356,78.30554,122.97572,48.636635,2.5807586,49.66304,63.571648,6.250204,23.805672,21.946795,36.94272,50.379284,111.74674,80.20922,44.236877,72.61074,25.999893,11.9290285,11.544971,83.80844
layer_5,27.111216,23.514626,63.556553,95.412674,50.645412,8.908999,30.809072,11.403603,1.1901573,2.5215871,0.6620054,17.150642,65.92879,145.7767,115.34006,114.3044,71.44989,58.55672,51.61109,57.379368,19.239904,28.416023,11.73377,23.86766,40.309673,59.4614,50.86841,54.559433,86.37076,68.06698,67.975784,95.49732
layer_6,71.97871,127.714615,8.474132,16.808016,109.41826,52.974907,29.724907,118.80534,102.49685,17.353838,95.51782,95.574265,107.420364,119.69036,30.270575,101.35399,126.30798,43.181427,113.402985,92.02785,69.756516,71.03543,94.68967,67.30638,17.699104,90.503,5.6420784,39.901188,19.928005,104.078545,129.6161,17.026588
layer_7,93.27276,159.41086,162.36844,12.437716,79.74038,149.02107,33.127308,34.807823,88.83144,69.348404,76.5916,150.02597,122.38504,48.094967,65.905365,57.340538,45.220585,99.590744,70.92222,74.98345,82.281235,94.57668,24.0233,69.58293,32.135197,1.5106446,30.531155,41.25255,84.22475,98.65648,90.70469,58.91978
layer_8,29.297953,2.465298,38.23933,28.27593,159.46484,134.34393,101.87427,69.260345,27.093626,12.492251,21.182703,7.3366165,52.48308,108.16688,42.38192,125.52829,86.466484,44.91151,78.63399,122.95359,116.41349,107.10421,161.22513,65.25753,74.53739,62.48641,36.82205,38.387974,47.1473,60.6577,72.1537,94.25387
layer_9,80.96808,76.970726,87.64286,66.33166,36.08796,32.46823,65.36507,12.162802,125.59348,159.88104,189.71182,256.25095,31.283478,47.25685,34.912296,61.28943,47.530746,63.482388,51.159534,76.3104,53.26021,29.237673,66.661224,47.428413,102.17932,18.014742,93.70323,11.375125,60.484104,72.140686,62.157623,67.351906
