,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,681,72,655,35,284,356,619,45,627,729,324,230
layer_1,0,0,0,0,0,162,0,2,31,9,0,337
layer_2,30,2,43,0,3,0,0,0,0,0,0,3
layer_3,0,0,0,4,5,0,0,0,0,8,0,0
layer_4,1,0,219,7,2,0,0,0,0,0,92,1
layer_5,38,1,600,3,0,0,0,5,5,0,0,19
layer_6,132,0,0,19,0,483,4,0,0,1,0,0
layer_7,42,0,3,0,43,0,0,0,0,20,0,0
layer_8,0,0,4,0,1,0,0,1,261,0,7,50
layer_9,0,0,0,1,0,400,0,0,0,0,0,0
layer_10,0,0,0,0,36,25,1,23,36,4,0,0
layer_11,18,0,0,0,58,0,0,0,0,0,1,0
