,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,108,56,138,154,126,103,133,129,129,56,130,106,52,57,68,43
layer_1,111,148,154,159,88,39,56,97,55,41,43,38,33,56,21,22
layer_2,153,184,137,107,139,32,123,117,68,31,26,47,21,21,12,13
layer_3,195,149,154,61,158,189,105,70,65,29,65,52,42,37,45,22
layer_4,131,135,162,155,155,118,131,77,63,149,70,48,37,26,34,38
layer_5,124,183,229,96,52,77,60,81,99,59,150,54,49,49,49,49
layer_6,204,114,157,71,129,64,76,67,48,62,50,50,56,49,49,87
layer_7,131,182,198,108,153,95,58,79,111,64,66,50,52,54,49,49
layer_8,131,199,150,121,105,57,61,47,83,66,52,55,50,49,52,49
layer_9,133,146,153,126,145,127,75,58,70,46,50,52,92,53,49,49
layer_10,158,113,42,50,75,74,110,88,59,67,50,161,49,49,51,50
layer_11,138,179,190,61,62,142,157,52,60,51,48,49,49,51,47,49
layer_12,166,155,165,71,57,70,92,59,48,53,51,54,49,49,49,49
layer_13,147,132,82,95,100,64,48,57,66,55,78,51,49,49,49,49
layer_14,171,60,70,100,82,66,81,61,55,50,49,49,46,56,49,54
layer_15,125,127,70,112,48,58,101,54,55,53,68,50,49,50,49,47
layer_16,132,145,82,61,66,70,50,59,43,49,49,49,48,49,49,56
layer_17,169,186,80,70,56,69,78,77,57,57,50,48,49,49,49,51
layer_18,143,119,69,98,85,59,53,56,59,51,49,45,50,50,49,49
layer_19,140,160,119,65,59,64,84,53,52,54,48,48,46,49,49,49
layer_20,184,166,123,61,66,64,53,66,59,50,44,48,47,48,48,50
layer_21,235,125,109,109,58,68,105,58,67,51,47,50,49,49,66,47
layer_22,218,182,147,155,105,122,90,76,49,47,49,49,50,46,49,92
layer_23,228,219,144,219,188,210,141,207,167,230,51,57,53,52,71,37
