,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,72.0,3.0,17.0,14.0,3.0,0.0,0.0,66.0,9.0,5.0,10.0,1.0
layer_1,5.0,14.0,1.0,9.0,5.0,0.0,4.0,8.0,0.0,14.0,0.0,0.0
layer_2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,21.0,0.0,3.0
layer_3,0.0,0.0,4.0,0.0,22.0,0.0,5.0,0.0,0.0,0.0,4.0,41.0
layer_4,0.0,184.0,0.0,5.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
layer_5,14.0,2.0,0.0,0.0,34.0,4.0,0.0,52.0,0.0,1.0,0.0,0.0
layer_6,0.0,0.0,4.0,25.0,0.0,0.0,2.0,0.0,4.0,0.0,93.0,105.0
layer_7,1.0,19.0,199.0,144.0,4.0,0.0,6.0,0.0,4.0,0.0,5.0,88.0
layer_8,27.0,3.0,0.0,50.0,10.0,10.0,50.0,90.0,186.0,0.0,9.0,6.0
layer_9,0.0,25.0,5.0,3.0,0.0,19.0,5.0,8.0,6.0,1.0,0.0,17.0
layer_10,4.0,5.0,18.0,5.0,3.0,107.0,4.0,7.0,0.0,3.0,4.0,14.0
layer_11,6.0,1.0,0.0,15.0,72.0,59.0,2.0,18.0,46.0,21.0,14.0,11.0
