,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,2.805643,3.1564794,1.5135565,2.636652,2.4826756,2.1379225,1.9897609,2.061277,2.3071713,0.95928895,2.3968797,1.8433367,1.7727783,2.2663739,0.8914354,1.5889034
layer_1,3.276108,2.495557,2.5781515,1.7620654,2.9249122,3.2190347,3.1024234,1.5687366,1.3013343,1.7424884,1.5258503,1.4871213,1.2989732,1.4187603,0.93007994,0.91385984
layer_2,3.3508,2.4884968,2.138895,2.749248,3.149078,2.7407582,1.8827288,1.8269384,1.5534095,0.42962947,1.785478,1.3290067,1.0740122,1.1335609,0.7713965,1.8047073
layer_3,1.695029,3.2241807,2.3735871,2.5023232,2.043835,1.6053159,0.56542957,2.8286667,1.4292727,1.4288785,0.6441978,0.59271,0.5102198,1.9044669,1.295743,1.0917861
layer_4,3.9942746,2.5758781,2.0034323,2.0048995,2.1456947,2.1836262,1.7591429,1.8305116,1.9688017,1.5080681,2.0622158,0.6274276,1.5160465,1.5800221,1.078882,1.2379825
layer_5,2.115838,3.7484148,2.026527,3.0675826,3.1421218,3.188084,2.1357317,1.9257376,2.2292185,1.9971268,2.0072246,2.0613794,1.8395951,2.0488765,2.0332847,2.1162837
layer_6,2.641172,2.1722965,2.5170748,3.1385767,2.0322611,1.9699574,2.0963213,2.405834,2.0856524,2.0463958,1.9977216,2.034082,2.0071268,1.9919766,2.242875,2.0003805
layer_7,3.9961894,2.4076283,2.193758,2.4273221,2.8367815,3.6493618,3.5485501,2.284783,2.2961664,2.4621847,2.247311,2.1161652,2.0487118,1.9935079,2.0102005,2.08959
layer_8,3.9937122,2.133717,2.4736001,3.0421448,2.754386,2.2005455,2.2300968,2.124906,2.2111764,2.1275144,2.1672204,2.0150635,2.01446,2.0317369,2.0059705,1.9942064
layer_9,3.357368,2.299058,2.140619,2.3297317,2.349156,2.1833181,3.1071334,2.200986,2.0828214,2.072215,2.0171766,2.0447268,2.0758362,1.9940135,2.0019925,1.9980718
layer_10,2.146747,2.1784801,2.6059406,2.7371442,3.436112,2.0918844,2.487399,2.0740118,1.9723256,2.3411732,2.008797,1.9213136,2.0072904,1.9991074,2.0086093,2.0002604
layer_11,2.5960948,3.576083,2.1660419,2.163142,2.156918,2.21237,1.8560457,2.0754905,2.2081916,2.2358618,2.2497344,2.0007033,2.0146036,2.0165348,2.028897,2.023597
layer_12,2.36171,2.5981584,2.482849,2.5209265,2.7095814,2.1924462,2.0618672,2.2071726,2.082653,2.043714,2.030787,2.0956717,2.0204327,1.9918318,2.0025945,2.1267228
layer_13,3.843918,2.3615236,2.3570156,2.2119544,1.8065139,2.1489768,2.0485277,2.11575,2.092206,2.0403,2.1647656,2.088305,2.0077639,2.008983,2.017971,2.0302534
layer_14,3.2584202,3.0097656,2.2889605,2.2259243,2.5721703,2.419013,2.1951456,2.0381842,2.3881621,2.0828934,2.0532644,2.0074522,2.2304091,2.0025942,2.0088863,2.0652254
layer_15,2.7161508,4.1176085,3.7669346,2.5165677,2.1369717,2.077729,2.5444965,2.1173608,2.0952835,2.0458727,1.9387505,2.0952852,2.0057173,2.0988066,2.0129461,2.021603
layer_16,3.3259115,3.282128,2.0144877,2.8115768,2.7597404,2.3549452,2.0538976,2.0638056,2.10422,2.0280771,2.033897,2.014681,2.0571642,2.0304859,2.016043,1.9954314
layer_17,3.092197,2.4273849,2.4847286,2.8119545,2.0122814,2.6942282,2.149118,2.4301922,2.0606248,2.2132697,2.0233712,2.0018506,2.004421,2.072554,2.00066,2.1558836
layer_18,2.9189672,4.1624465,2.9502158,2.3469267,2.8399105,2.3925204,2.583197,2.2167475,2.0988965,2.5210924,2.0250058,1.9891217,2.018138,2.0009508,2.087047,2.001305
layer_19,2.490471,2.736372,2.2282634,3.177989,2.2141914,2.164808,3.099983,2.0670373,2.056767,2.8918767,2.0471501,2.119098,2.0752294,2.03812,1.9969821,1.8494284
layer_20,3.1338305,2.68831,1.2428087,1.8371259,1.8799531,2.69004,1.8337849,3.0822792,2.0542603,2.032785,2.1016521,1.9773574,1.9996669,2.0005202,2.0048244,1.9945371
layer_21,0.56940705,0.8032344,3.0382023,1.5826535,1.4964774,2.198619,2.7778308,1.9959376,2.3945203,2.059418,2.0802457,2.001616,2.0187125,1.9393387,0.54486024,2.028636
layer_22,1.3741862,3.203951,1.6976022,2.1648016,1.3222402,2.6104326,2.2913737,1.1365297,2.1669636,1.9828119,1.9992548,1.999346,0.40294564,2.0291607,1.9737732,1.7085638
layer_23,2.3014257,1.7318786,2.533003,2.9528651,1.8640194,3.4419217,1.6948392,2.3717377,1.7100143,0.8534953,1.8220978,2.0735393,1.9751856,1.7198098,1.5533378,2.11934
