,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,376,3,441,93,0,11,220,0,6,150,80,14
layer_1,3,54,0,3,0,9,1,23,15,24,80,5
layer_2,0,3,107,0,65,0,1,0,10,0,0,7
layer_3,26,0,2,56,8,76,5,0,98,1,0,97
layer_4,0,44,4,990,28,29,3,2,78,2,170,68
layer_5,5,0,4,0,0,14,0,0,0,0,0,40
layer_6,37,0,239,13,0,113,22,0,0,735,2,56
layer_7,0,0,0,84,271,0,0,0,0,0,0,0
layer_8,14,0,282,0,367,103,0,0,611,0,355,21
layer_9,0,1,0,0,0,0,0,0,57,0,0,0
layer_10,8,43,136,14,19,23,16,7,109,27,34,21
layer_11,358,17,408,26,11,43,53,54,168,25,260,434
