,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,5,689,2,0,0,0,2,3,0,1,0,0,0,0,0,134,0,11,2,202,1,1,0,0
layer_1,0,47,0,3,3,4,0,0,0,3,0,0,1,0,7,0,0,0,0,0,0,0,0,0
layer_2,19,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,11,0,2
layer_3,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,5,11,0,2,0,1
layer_4,0,0,0,18,0,2,0,0,0,0,0,0,1,0,0,0,0,0,15,1,0,0,0,3
layer_5,2,119,11,0,1,0,0,0,1,8,0,0,9,2,0,0,0,0,0,6,0,2,6,22
layer_6,0,0,0,0,0,4,15,50,9,19,0,1,7,1,24,3,0,2,0,0,0,0,3,70
layer_7,5,21,0,0,0,0,2,3,24,68,0,0,4,16,1,0,0,0,2,0,3,4,8,4
layer_8,0,0,0,1,0,2,0,0,0,3,5,14,0,1,0,22,3,0,5,0,0,1,20,0
layer_9,1,25,10,0,0,0,56,141,10,0,0,0,8,0,11,0,2,0,4,0,0,0,0,0
layer_10,52,7,6,0,1,0,0,6,0,0,0,0,192,76,112,0,0,0,2,0,6,0,0,0
layer_11,6,0,1,5,2,1,0,1,0,0,0,3,0,31,2,0,2,0,44,30,1,0,4,4
layer_12,0,4,3,0,0,0,7,5,0,1,0,3,0,0,0,0,1,29,0,0,0,0,1,32
layer_13,1,1,0,0,3,0,449,17,68,3,0,2,0,0,0,0,0,0,0,13,4,0,0,0
layer_14,19,0,0,118,27,186,12,5,2,67,0,0,0,0,0,1,1,20,0,3,3,0,1,45
layer_15,0,0,13,47,3,0,0,0,21,2,8,0,0,0,3,7,0,0,0,0,0,0,0,12
layer_16,1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,3,48,0,1,0,0
layer_17,0,0,0,0,0,2,110,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
layer_18,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,16,0,2
layer_19,0,61,0,23,16,11,12,12,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0
layer_20,0,0,0,0,0,0,1,0,0,0,0,0,7,37,0,0,0,0,0,0,0,5,0,16
layer_21,17,0,0,0,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,1,2,3,4
layer_22,0,0,0,0,0,0,0,0,0,0,0,0,3,0,26,0,3,4,1,0,0,0,0,2
layer_23,0,0,2,1,0,4,0,0,0,0,1,0,0,0,17,0,19,9,0,0,1,0,0,10
layer_24,0,0,0,0,0,1,47,3,0,1,0,0,9,0,0,0,0,1,0,0,0,0,0,0
layer_25,0,2,0,1,0,0,7,0,7,0,0,4,0,0,0,0,0,0,5,0,6,0,0,12
layer_26,0,26,2,0,0,4,0,13,0,0,0,0,10,42,8,0,0,3,11,16,10,0,1,0
layer_27,7,0,0,0,1,15,0,0,0,8,0,23,0,0,0,0,0,0,0,26,0,4,0,0
