,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,99,1,56,1,0,0,2,74,52,32,63,6
layer_1,42,23,2,47,33,0,4,15,0,83,0,0
layer_2,0,1,0,0,0,0,2,0,1,16,0,12
layer_3,0,2,10,0,3,0,1,0,0,10,1,46
layer_4,9,101,0,0,0,1,30,0,67,2,0,5
layer_5,55,5,0,26,82,18,1,98,0,0,0,1
layer_6,1,18,29,52,0,0,30,52,79,15,42,125
layer_7,17,10,6,31,1,22,7,0,3,0,16,103
layer_8,80,4,7,31,39,111,151,170,121,0,1,67
layer_9,6,17,103,23,0,4,19,11,62,54,0,27
layer_10,20,0,66,9,38,88,5,26,2,118,122,26
layer_11,70,30,1,9,47,121,6,68,47,122,86,84
