,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31,head_32,head_33,head_34,head_35,head_36,head_37,head_38,head_39,head_40,head_41,head_42,head_43,head_44,head_45,head_46,head_47,head_48,head_49,head_50,head_51,head_52,head_53,head_54,head_55,head_56,head_57,head_58,head_59,head_60,head_61,head_62,head_63,head_64,head_65,head_66,head_67,head_68,head_69,head_70
layer_0,1.4740412,2.388509,0.87565684,1.5287178,0.70304,1.3419616,1.4349933,1.0892258,1.5246693,1.3422058,1.4060382,1.1733234,1.4277914,1.4012144,1.2556968,1.4591326,1.758342,1.3629152,1.2106565,1.998691,1.9758346,0.9716868,0.96848917,4.2288713,1.7153404,1.3718843,1.28153,2.91968,0.755632,1.069744,1.5456094,1.8538253,1.3445805,1.4640082,1.6503695,1.5249488,1.0116014,1.3970283,1.940028,1.7499503,0.95802444,1.4949523,2.9415662,0.866644,1.5846941,1.625004,1.3629491,1.0420247,2.0834453,1.5829958,1.1425239,1.450554,1.5815791,1.7792947,2.4834375,1.7374911,0.86714107,1.7514721,1.1307926,1.3527387,1.7744871,1.0559933,1.5014473,1.697216,1.5471594,1.5916721,1.5751402,0.5452613,1.4810824,1.2322359,0.70130205
layer_1,1.9996415,0.92801577,0.72803783,1.1993015,2.3040833,2.6888542,2.1592696,1.4653637,0.841785,3.4472468,1.7885473,1.0914147,2.081619,1.6345162,1.7694885,0.9483066,2.2054226,1.3020631,1.1422218,0.9240426,2.1713545,1.232717,3.3145769,2.0232673,2.1015203,1.6678902,1.733266,1.9796968,2.701095,2.7065482,1.9142402,3.018066,2.9423554,1.240312,4.8587713,1.2561402,2.3544745,3.1830246,1.5535913,1.8696613,1.2152148,1.6108568,1.3318883,2.536847,2.0855436,0.8266804,0.51130366,0.84911776,1.3135434,1.3226348,1.8324763,1.2067574,1.4139884,1.5476276,0.9216664,1.4992751,1.0814283,1.9137951,1.1111956,2.2546442,0.21367978,2.7037725,1.0482695,1.3118961,2.1405046,1.3639907,1.8694891,1.2419941,3.3037763,1.3966439,3.208563
layer_2,1.3543452,4.110767,1.8801368,2.0721624,3.232965,1.9833082,0.99808586,1.5863209,1.0417186,1.3394777,2.7654357,2.0366502,2.369765,1.6380752,1.0013655,0.92247766,2.978526,1.6529982,1.3534603,2.4224706,2.237594,2.7205915,0.94292897,2.7744195,1.4921676,2.8797789,2.0702305,2.7214184,0.40333882,0.054058775,1.2871678,0.91891193,1.696749,1.7277541,1.1173524,2.0912025,1.3981746,2.1403172,2.6101477,1.3181602,4.6319456,1.1437019,0.85964596,0.89144224,1.2927022,2.6102834,2.141944,0.9810631,0.92514676,1.0737259,1.6805211,1.7927014,3.8341498,1.5249773,0.95446867,1.0764233,0.97331727,1.5188584,1.7203847,1.5216959,1.693844,3.4409676,1.344358,1.7368484,0.80567026,1.6027308,1.5023915,0.4283542,2.4957883,1.3463136,0.79016256
layer_3,0.73593104,1.0917333,0.9550078,1.3810723,1.9789822,3.3513184,0.92558986,1.4741818,0.92204094,1.2734538,1.3013105,0.46354172,1.1583023,1.4853162,2.590705,1.1618036,1.6062293,1.1145874,0.8886636,1.8208534,1.2363521,1.4866419,1.0018181,1.8908589,1.6462468,1.6120925,1.7001882,2.1105967,1.3268812,1.288446,1.7552595,1.2190355,0.977564,1.6788752,1.1078575,1.6752715,0.98530424,1.2131035,4.880211,0.5271894,1.6618874,1.5383465,1.1924059,2.1312537,0.94617295,1.1656044,1.0339311,0.7606671,1.1789726,2.9603891,1.4492013,2.8195844,1.3372772,1.6827296,1.365739,1.4189062,3.0839128,1.3150625,1.2140455,0.9791096,3.1545658,1.2572775,1.2437373,0.88125,1.0643914,1.3882371,1.0578585,1.1507083,3.670279,1.3303641,1.0143775
layer_4,1.1906713,1.4069724,1.0223911,1.7181817,1.1019791,1.0063459,1.1810546,2.6626124,1.1460127,1.0139644,1.1271871,1.0587413,1.0244479,1.1463047,1.0015724,1.0461663,2.5217862,1.0532062,1.0232183,1.0087942,1.0059491,1.0341436,1.0687922,1.0944978,1.0491694,1.0234867,1.0190742,1.2771182,1.0669136,1.1059372,3.3622887,1.0639445,1.0805161,1.0033484,1.1017668,1.0535839,1.4931862,1.0159395,1.0068387,1.0163218,1.0300908,1.1118847,1.1663455,1.7293897,1.0377492,1.6002843,1.4858618,1.7851932,1.0238087,1.1422602,1.209752,1.0166733,1.3261826,1.0325371,2.1384718,1.0062394,1.0357581,1.3342702,1.008586,1.0269214,1.5072052,1.0122528,1.1247288,1.0231045,1.2212206,1.0173738,2.3898168,1.2306257,1.0098739,1.0549687,1.2203459
layer_5,1.0029265,1.0026536,1.0002531,1.0000105,1.2278302,1.0000571,0.93152195,1.0000055,1.0190766,0.9881723,1.0045046,1.0000036,1.0281806,1.002513,1.0001236,1.0763706,1.0000106,1.0550725,1.0019928,1.0192325,1.7831693,1.0134482,1.139651,1.0781333,0.9802943,1.178503,0.98674774,1.136012,1.0032122,2.1481767,1.1851704,1.6758771,1.0169759,1.0107474,2.1906307,1.721994,1.0997932,1.1763256,1.3540975,1.0000418,1.0000299,1.0131998,1.0133635,1.000325,1.0000043,1.0133429,1.0000196,1.013603,0.8945924,1.0000435,1.1562097,2.435555,1.000185,1.096904,1.1116614,1.0063038,1.0059494,2.4544268,1.0050511,1.0020993,1.5300997,1.0217129,1.0086603,1.0000589,1.0000098,1.0040253,1.0002835,1.0928674,1.0679398,1.0060358,1.0000137
layer_6,1.0282087,1.0124089,1.0152949,1.0560721,1.0614749,1.9818753,2.8116298,1.1403604,1.1379907,1.0087546,3.2070785,1.4418364,1.0624,1.0143576,1.0286129,1.0230135,1.076777,1.0765816,1.16273,1.4710038,1.0492307,1.0154203,1.1991307,1.0818664,1.6283997,1.296781,1.2647389,1.053247,1.1399205,1.0123872,1.3619071,1.0032954,1.0943873,1.1175283,1.0571022,1.347998,1.1345576,1.0687085,1.0880724,1.0334271,2.5195346,1.0404944,1.0135791,1.1127416,1.0140557,1.6558619,0.98855853,1.0848485,2.2253208,1.4823763,2.0115936,1.0020664,1.293719,1.2812861,1.026071,1.3375604,0.4216641,1.2322701,1.0488621,1.1948426,1.1377133,1.2927885,1.0011176,1.0725349,1.1363014,1.0060455,1.0033154,1.0482893,1.0368953,1.0376602,1.3933524
layer_7,1.006062,1.1216364,1.2784929,1.0157882,1.0954417,0.99918425,1.0276352,0.9976823,1.000618,1.0679513,1.0480121,1.1035175,1.0091985,1.5220263,3.3728607,1.016775,1.0003462,1.0998837,1.0100068,1.0266308,1.065356,1.0385742,1.0070164,0.99606264,1.0002242,1.0024115,1.0049466,1.0001812,1.0824142,1.0695478,1.0008755,1.0108978,1.0016257,1.0648439,0.99991065,1.0016527,1.4719583,1.005385,1.5080799,1.0001074,0.919914,1.0753285,1.0031302,1.4819434,1.8618813,2.7516735,1.1796973,2.9810762,0.998808,1.0001848,1.0095326,2.159193,1.0375233,1.0311956,1.0334078,1.2296227,1.0158503,1.5647404,1.0000851,1.0164561,1.0197488,1.0174645,1.0401834,1.1134301,1.5851597,1.0152538,1.058605,1.0000036,1.00105,1.0761391,1.013558
layer_8,1.3712695,0.9013747,1.2973592,1.0139706,1.2030543,1.17151,1.2214684,2.6875212,1.166841,1.0427357,1.3509462,1.3068969,2.3227084,1.0291209,1.0188752,1.0107012,1.0352062,3.0203693,1.1001122,1.0200962,0.95755357,1.1720879,1.098821,1.2149295,1.0467453,1.2070119,1.4130738,1.8886698,1.3662746,1.4572799,1.1933147,1.1224297,1.0343605,1.1336329,1.656683,1.5811826,1.2514911,1.626216,1.0075763,2.6227562,2.171355,1.0027213,1.0118873,1.0317818,1.5070094,1.0818709,2.0643222,1.1788536,1.0465788,1.8550955,1.1573452,1.7106943,1.0009358,1.1733327,1.0357802,2.0945182,1.0660245,1.0101691,1.8043758,1.4499159,1.6021411,1.0236311,1.4590598,1.0407051,1.0392153,0.9762872,1.9704084,1.2124546,1.0722286,1.0518767,1.0386238
layer_9,1.2254952,1.0178133,1.0436674,1.0700753,1.0791664,1.3922184,1.0105555,1.0197936,1.0860444,1.1122801,1.0454898,1.1752734,1.0008285,1.0101907,1.0012083,1.3038453,1.929342,1.0064772,1.0669065,1.0757556,1.0288134,1.0757544,0.99994063,1.6921518,1.0763863,1.1443908,1.2944037,1.1564858,1.1395327,1.0094332,1.2042983,1.0555042,1.0033633,1.0604541,1.0490026,1.0022187,1.1451162,0.99801254,1.0346006,1.1075083,1.1009855,1.005808,1.0055164,1.0044817,1.0824628,1.0067668,1.0356725,1.545099,1.0115485,1.2105,1.2613736,1.0439044,1.107499,1.0022882,1.2918582,2.2746625,1.0103121,1.0150708,1.0394692,0.9852688,1.0045017,1.1168476,1.131557,1.0059552,2.2243059,1.0249785,1.0028306,0.9959114,0.9784219,1.0002455,0.5835873
layer_10,1.2755694,1.4714024,1.0612803,2.260343,1.0151892,1.0319496,1.0966059,1.1718162,1.3189211,1.0858438,0.9738836,1.0509759,1.0113958,1.0245224,1.0080516,1.1186451,1.499137,1.01525,1.0470308,1.0855373,1.3246478,1.0337102,1.6546625,1.5356916,1.0116066,1.3138952,1.118132,1.036865,1.8374184,1.0056406,1.7687448,1.2167884,1.0381224,3.1008482,1.0928108,1.1882495,1.3877791,1.046954,1.0908233,1.0267565,1.0214798,1.1304692,1.0248551,1.0339054,1.0039526,1.0453146,0.9945372,0.730293,1.0752782,1.0378078,1.0142764,1.2243752,1.17273,1.1093117,0.99632055,1.0482928,1.12203,1.1746733,1.1659429,1.2808075,1.1906028,1.2185868,1.7922848,1.0006243,1.0041385,1.8483464,1.0043395,1.6375002,1.1743498,1.0368638,1.0686275
