,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,157,190,0,0,0,0,1,0,119,0,0,0,61,18
layer_1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
layer_3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,3,0,0,0,0,2
layer_4,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_5,0,0,0,1,0,2,191,3,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,15,4,9,0,0,0,0
layer_6,0,0,4,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,1,0,0
layer_7,0,0,0,0,1,8,3,0,2,4,0,11,0,22,3,1,0,1,5,25,0,0,0,0,1,0,0,4,0,0,0,5
layer_8,18,424,2,16,3,3,1,0,1,0,0,0,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_9,0,0,0,0,5,2,0,0,0,0,0,0,1,4,12,1,1,0,0,0,0,1,1,17,2,0,0,0,1,1,149,18
layer_10,0,2,0,0,1,2,2,10,78,26,0,0,56,0,8,3,3,0,0,11,2,6,3,11,43,10,1,1,0,0,85,0
layer_11,0,0,0,0,2,5,1,2,0,0,0,0,0,29,0,0,0,1,0,3,3,15,45,8,2,3,24,0,0,1,10,4
layer_12,18,0,9,18,7,0,7,0,0,2,0,0,9,2,20,105,0,17,1,15,0,0,1,0,17,19,0,6,0,0,0,34
layer_13,0,4,50,0,20,5,320,5,0,4,2,0,0,13,5,5,1,11,9,0,0,37,12,1,18,3,6,10,0,11,7,8
layer_14,0,14,9,0,0,0,0,0,2,10,4,5,0,52,0,101,0,0,3,0,10,2,0,1,0,39,2,2,25,3,0,0
layer_15,14,29,16,33,0,2,2,4,17,6,0,2,1,6,0,1,0,0,0,3,10,12,1,1,0,0,0,0,6,6,2,39
layer_16,8,1,0,2,0,0,30,4,0,0,7,0,0,0,0,0,1,60,1,0,3,2,3,4,0,0,11,2,1,0,3,1
layer_17,0,4,1,4,0,52,8,2,0,20,2,0,2,7,3,5,2,13,19,4,6,10,1,0,0,0,3,3,1,0,0,0
layer_18,1,0,21,1,11,113,0,23,22,0,8,0,0,3,15,4,11,1,0,7,0,0,0,0,19,0,3,1,7,0,1,19
layer_19,0,3,3,0,1,1,1,3,4,0,3,3,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11,6,7
layer_20,0,0,0,1,0,0,3,0,2,5,0,8,5,0,0,1,3,0,0,5,0,15,0,2,0,0,2,8,11,2,0,0
layer_21,1,0,1,0,0,6,2,0,1,10,0,0,5,0,1,0,1,1,0,0,4,0,0,0,0,0,0,1,0,2,4,0
layer_22,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,1,0,0,0,0,1,12,1
layer_23,0,0,2,4,0,38,0,0,0,0,0,0,0,0,0,0,1,27,0,2,0,0,10,0,4,0,2,9,1,0,3,0
layer_24,0,0,2,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,3,0,0,0,0,0,0
layer_25,0,0,0,0,0,0,0,0,1,3,0,2,0,0,0,3,0,1,1,0,0,0,0,4,0,0,0,0,0,1,0,1
layer_26,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,4,13,0,4,0,1,0,0,0,12,2,0
layer_27,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,0,2,2,0,6,0,0,37,0,0,0,0,15,0,0,0
layer_28,0,0,0,0,9,0,30,0,13,10,9,0,4,3,6,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
layer_29,0,0,2,0,0,0,0,0,0,1,1,0,18,0,0,1,3,0,0,0,5,0,0,0,0,6,0,0,11,3,0,0
layer_30,0,0,0,0,1,0,0,0,1,17,0,12,137,0,0,0,25,6,6,1,0,5,1,0,0,0,0,1,0,10,0,0
layer_31,3,31,28,3,4,1,0,0,0,0,0,0,0,31,1,0,0,0,0,0,1,0,10,0,12,18,2,2,0,1,1,0
