,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,84,122,126,172,119,209,254,99,154,77,167,64,157,104,228,86
layer_1,268,25,72,127,269,65,18,48,71,68,145,139,191,135,53,53
layer_2,92,63,71,192,111,127,220,358,77,222,71,196,198,89,63,85
layer_3,74,84,74,95,74,273,76,89,74,74,74,76,75,75,74,75
layer_4,74,74,74,74,74,89,75,75,74,74,74,76,74,74,71,69
layer_5,181,76,179,76,74,89,100,74,87,74,74,74,74,74,74,76
layer_6,75,92,74,74,97,74,74,75,74,74,75,74,74,74,74,74
layer_7,74,128,74,74,76,75,74,74,74,74,74,104,74,137,77,77
layer_8,74,74,72,74,74,74,86,74,74,74,74,69,76,74,74,74
layer_9,74,74,81,73,70,202,74,77,73,78,74,74,74,84,75,74
layer_10,74,74,74,82,167,74,74,74,74,75,70,100,74,74,77,74
layer_11,74,79,74,74,112,89,72,73,73,74,66,184,83,74,75,75
layer_12,76,74,74,74,74,74,74,144,74,74,74,82,207,113,76,74
layer_13,77,74,74,74,77,67,74,74,74,74,74,74,74,75,102,74
layer_14,74,65,74,74,74,74,74,74,105,229,74,76,74,74,74,74
layer_15,74,74,74,58,74,74,74,74,74,74,75,74,81,210,75,74
layer_16,74,77,74,75,74,76,104,74,74,74,92,62,74,74,74,75
layer_17,71,74,61,77,75,74,60,74,74,74,74,74,74,75,72,63
layer_18,72,74,74,79,77,74,74,73,74,88,73,148,77,74,74,74
layer_19,85,74,77,73,74,74,74,74,74,74,74,74,74,74,75,74
layer_20,74,74,74,75,74,74,76,73,74,74,79,75,70,74,285,74
layer_21,73,72,74,74,74,76,74,73,74,72,74,75,75,74,74,75
layer_22,74,77,78,74,74,74,74,74,73,74,74,74,74,74,74,74
layer_23,73,74,74,73,74,74,74,74,75,74,74,74,75,74,74,74
layer_24,74,74,102,74,74,74,74,73,81,74,73,74,90,111,74,74
layer_25,74,74,75,74,82,74,73,74,74,74,72,74,74,78,74,74
layer_26,74,68,75,74,74,74,74,74,74,79,78,74,74,74,74,75
layer_27,73,74,31,84,72,77,74,68,74,74,74,74,74,73,74,72
