,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,35,26,33,12,37,27,2,0,28,14,39,17,27,35,37,52,37,35,40,19,38,29,3,4,39,30,23,20,25,14,20,23
layer_1,37,25,30,24,17,16,62,7,23,14,18,25,40,15,23,6,43,15,3,60,16,26,18,22,2,25,16,0,3,15,0,43
layer_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
layer_4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,7,1
layer_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,17,1,0,0,0,0,1,0,2,0,0,0,0,0
layer_6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,0
layer_7,0,0,0,0,0,2,0,0,6,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,2,0
layer_8,0,7,1,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0
layer_9,0,0,22,0,0,0,0,6,0,0,3,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,26,0,0,3,0
layer_10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,5,0,0,1,0,2,0,0,18,0,0,1,3,2,0
layer_11,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,1,0,1,0
layer_12,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,1,5,0,1,0,5
layer_13,7,1,0,0,1,0,0,0,17,0,0,1,5,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,2,0,0
layer_14,0,0,0,2,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,13,1,7,0,0,0,1,0,0,2,0,0
layer_15,0,0,0,0,0,0,0,0,0,6,0,59,0,1,0,0,1,0,1,0,0,0,1,0,2,5,0,1,2,0,0,1
layer_16,0,0,40,2,3,0,1,2,0,0,3,2,0,0,0,2,8,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0
layer_17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,1,2,0,0,0,0,5,1,0,0,1,0,0,0
layer_18,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,5
layer_19,0,0,4,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0,0
layer_20,0,0,0,1,0,0,0,0,1,0,0,1,0,16,0,9,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0
layer_21,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0
layer_22,0,1,0,1,9,0,2,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7,0,3,0,0,0
layer_23,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_24,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,0,0
layer_25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_26,0,0,0,0,11,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0
layer_27,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
layer_28,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,7,0,1,0,0,0,0,0,0
layer_29,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
layer_30,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,7,0,0,0,0,0
layer_31,1,1,2,0,57,0,1,0,0,1,0,2,1,1,0,3,0,0,0,0,0,0,3,0,17,1,1,5,0,1,0,2
