,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,486.0304,17.35263,472.39117,37.579765,226.36545,21.38827,495.982,610.04584,460.69034,493.1732,359.88422,429.05106
layer_1,562.3599,573.1198,533.96704,390.86472,512.0602,435.80093,429.79202,477.40634,444.65283,432.38632,498.8716,73.61255
layer_2,552.1049,437.544,470.52063,491.0672,452.91098,582.16736,469.3055,454.7652,550.405,691.7105,573.6856,446.2185
layer_3,308.83954,461.4782,417.95,296.80212,386.54236,410.6175,465.33273,631.2111,522.11865,423.5866,423.39902,431.4844
layer_4,341.5939,424.949,371.7862,510.12952,347.31738,414.85474,542.6429,339.8605,447.34805,405.86523,343.8065,478.0668
layer_5,394.2153,330.47925,417.33963,459.4465,411.36182,341.47156,334.54626,328.43713,365.4335,381.02542,355.1997,351.19876
layer_6,499.0832,337.32843,369.10712,391.288,476.33377,427.6938,366.48755,407.211,387.93826,336.36975,395.3589,369.92688
layer_7,490.59885,361.00177,336.16296,381.03256,361.31808,384.79507,369.5849,371.13754,353.03854,348.44034,354.78958,371.04944
layer_8,355.6423,354.37674,361.6938,347.79044,330.4448,397.01526,451.95355,401.84387,343.466,340.16605,384.5695,451.21725
layer_9,343.7567,331.98334,339.371,407.09146,351.22766,338.46823,348.69174,361.4253,512.4635,349.42526,342.3093,337.9995
layer_10,435.86667,392.85104,379.75595,347.1001,374.98703,381.91806,351.67682,341.12805,362.1099,435.0441,408.44916,359.98373
layer_11,408.1376,388.54126,398.30484,385.8449,382.1029,429.11722,422.0726,384.40204,464.70297,386.592,363.35114,381.2947
