,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,367.0,274.0,154.0,545.0,274.0,422.0,351.0,485.0,692.0,249.0,190.0,784.0
layer_1,39.0,45.0,30.0,2.0,47.0,21.0,0.0,113.0,14.0,1.0,100.0,35.0
layer_2,154.0,74.0,4.0,0.0,59.0,0.0,21.0,48.0,15.0,147.0,43.0,59.0
layer_3,26.0,28.0,7.0,143.0,65.0,264.0,0.0,0.0,79.0,55.0,42.0,570.0
layer_4,28.0,8.0,0.0,11.0,19.0,115.0,61.0,11.0,1.0,10.0,14.0,24.0
layer_5,164.0,2.0,2.0,0.0,0.0,0.0,15.0,0.0,0.0,144.0,283.0,0.0
layer_6,0.0,3.0,3.0,2.0,116.0,8.0,12.0,0.0,0.0,890.0,14.0,615.0
layer_7,38.0,2.0,105.0,0.0,763.0,89.0,0.0,0.0,13.0,235.0,203.0,12.0
layer_8,0.0,0.0,1.0,4.0,0.0,5.0,16.0,2.0,0.0,112.0,67.0,50.0
layer_9,6.0,4.0,28.0,26.0,0.0,56.0,0.0,71.0,27.0,13.0,0.0,1.0
layer_10,16.0,0.0,112.0,2.0,17.0,0.0,6.0,0.0,23.0,3.0,8.0,16.0
layer_11,0.0,7.0,49.0,0.0,10.0,29.0,0.0,13.0,88.0,33.0,2.0,7.0
