,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,9,0,6,2,5,0,13,11,2,9,5,5
layer_1,11,13,10,6,8,6,5,7,6,6,13,2
layer_2,13,6,17,10,10,8,6,8,16,19,12,6
layer_3,6,6,14,15,6,6,16,19,11,10,6,12
layer_4,12,9,6,11,6,6,8,5,6,6,6,20
layer_5,6,6,9,6,7,6,9,6,6,6,7,6
layer_6,9,7,6,6,6,7,6,8,15,6,6,8
layer_7,14,6,6,6,6,6,6,6,8,6,6,6
layer_8,6,6,6,6,10,6,6,11,6,6,6,6
layer_9,6,6,6,8,6,6,6,6,6,6,7,6
layer_10,6,6,6,6,6,6,6,6,6,9,6,6
layer_11,2,6,6,6,6,6,6,6,9,6,7,6
