,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,85.043274,45.87782,201.06636,38.338238,8.12411,15.109562,99.28247,100.20233,96.745415,98.09158,80.467445,134.31793,49.867245,117.14962,155.2572,7.121324
layer_1,53.05355,10.636443,9.438108,7.3660364,2.3709276,23.639492,30.133572,121.70469,10.723886,11.591984,12.387187,29.293903,36.20075,30.646235,78.32553,4.6904345
layer_2,61.341007,45.74175,81.95839,19.341747,57.9826,141.71313,107.867355,8.456878,53.406265,65.93538,16.665737,33.839706,40.32228,52.410538,73.01384,6.796606
layer_3,22.302338,26.846592,39.114613,14.882995,41.918007,83.73341,9.877543,8.998558,2.7492332,18.019875,25.045048,106.00552,16.455183,62.345444,210.97919,130.48027
layer_4,98.13287,4.452135,150.83972,6.415668,41.189404,40.097507,28.624344,11.706431,63.268974,15.793525,60.078545,77.83652,3.661092,30.253971,103.83643,87.73551
layer_5,2.1799202,3.2844064,6.9774017,165.42422,114.12622,58.758118,73.00967,0.18068,11.778874,100.69002,8.819713,11.848046,57.070667,3.044891,47.389248,4.211168
layer_6,55.44844,4.433463,52.785145,13.574238,43.349895,53.739746,41.73793,12.040777,28.702202,99.98424,14.792417,78.940956,104.986694,5.800087,165.8741,125.64414
layer_7,0.2246257,1.1115574,20.144184,45.163578,126.18116,99.46496,8.423882,16.17598,46.69276,118.12059,0.07208859,0.048096966,2.3021166,75.178856,65.22209,78.82421
layer_8,153.7316,9.008472,119.970375,155.4335,42.642143,15.301836,3.9564495,34.190804,57.794083,8.089881,45.90311,93.64054,79.759636,27.84362,15.024395,20.72749
layer_9,38.79275,112.20605,1.585314,0.074790835,37.430016,2.0187845,55.18274,86.29826,20.342762,57.299587,12.5514145,45.1702,15.153504,46.988213,14.169132,5.9617534
layer_10,22.642708,65.52801,56.18769,49.45719,252.73038,90.488754,42.495975,37.44915,123.29619,32.85508,61.095028,31.892757,63.876633,4.594726,16.533808,59.32828
layer_11,134.08185,53.203842,4.9388046,21.388935,127.731804,5.4249372,44.48958,84.15468,55.003815,20.326685,49.014557,9.09187,9.603638,134.05933,13.477668,15.317088
layer_12,70.08471,39.97227,31.417728,56.24395,167.7822,48.572292,20.6604,2.1125827,3.4559486,9.40036,1.7255253,11.928615,56.13725,78.136444,5.5583673,1.5853683
layer_13,54.407143,76.71702,12.984545,39.260406,0.12001996,2.4789755,3.1132452,0.030288711,56.283367,10.499057,30.03225,77.04214,30.942453,28.231123,117.70915,10.945866
layer_14,29.44495,24.981207,96.16733,8.281314,107.07223,26.230862,102.551674,54.785572,21.121294,29.108227,138.6791,159.82391,42.78926,7.049471,35.448544,48.22304
layer_15,154.61794,148.93457,16.493696,1.6158738,36.65942,32.327545,125.53195,77.514694,57.49851,88.97925,5.394384,30.458603,70.064766,12.570506,93.60167,4.613462
layer_16,130.60912,76.68165,86.10596,29.98493,107.424255,100.51726,21.538305,38.79118,23.320225,81.18256,20.443665,41.956383,11.6086645,9.504817,30.275913,4.578565
layer_17,16.175512,36.9,80.983246,63.007595,6.213374,7.2623377,76.74595,47.643147,10.308357,11.574603,42.440613,47.677322,50.533283,9.99434,48.141735,58.306072
