,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,116,80,111,99,86,121,99,73,66,91,49,81,67,108,10,68
layer_1,48,125,102,115,112,103,94,85,94,104,71,71,51,56,106,62
layer_2,68,140,106,108,99,103,123,123,96,77,78,72,97,77,80,89
layer_3,180,81,131,103,95,91,84,94,83,71,75,58,56,85,73,48
layer_4,129,193,59,146,162,145,141,86,99,60,112,63,78,72,71,53
layer_5,140,133,163,105,99,134,76,62,90,77,74,75,73,75,75,70
layer_6,146,120,112,135,92,96,101,71,80,75,75,76,76,57,75,75
layer_7,128,178,47,140,56,136,122,89,121,81,76,78,75,75,75,75
layer_8,142,32,177,146,96,133,78,82,77,78,76,76,75,75,75,75
layer_9,177,125,60,108,135,94,105,76,77,74,75,75,78,75,75,75
layer_10,143,160,115,117,121,83,130,78,75,77,75,75,75,75,75,75
layer_11,69,134,109,107,71,115,78,69,77,76,77,75,75,75,75,75
layer_12,163,151,108,115,91,86,83,84,77,74,75,76,75,75,75,75
layer_13,151,122,89,137,80,93,70,93,69,74,81,75,75,75,75,75
layer_14,131,100,90,89,83,90,75,78,87,77,75,75,72,76,75,75
layer_15,107,136,93,95,80,78,105,78,76,78,79,76,76,69,75,77
layer_16,159,121,81,97,86,85,76,78,69,75,75,75,75,75,75,76
layer_17,78,118,108,112,86,87,86,108,78,75,75,75,75,76,75,75
layer_18,110,82,115,102,89,86,78,77,75,75,75,75,75,75,74,75
layer_19,51,99,135,86,88,97,114,85,78,76,75,75,75,75,75,74
layer_20,73,135,105,80,87,88,76,75,76,75,79,75,79,73,75,74
layer_21,38,101,102,110,87,104,97,78,84,75,75,75,75,75,55,74
layer_22,81,111,128,69,74,131,100,79,75,74,75,75,63,75,75,76
layer_23,107,126,117,170,91,127,83,87,84,47,74,79,83,76,61,68
