,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,39,20,1,4,151,18,80,84,3,164,0,5
layer_1,19,0,3,15,1,96,60,7,0,0,84,0
layer_2,2,0,36,86,4,9,32,1,0,0,13,0
layer_3,13,2,3,33,0,0,0,1,0,96,17,1
layer_4,0,0,0,0,6,7,2,47,0,79,14,63
layer_5,0,0,0,57,4,44,2,0,0,3,0,0
layer_6,65,0,5,0,5,0,75,1,0,0,30,3
layer_7,18,11,17,14,81,32,10,42,51,74,0,0
layer_8,6,75,2,83,6,2,1,2,5,53,4,92
layer_9,23,1,5,58,12,0,20,38,9,12,6,22
layer_10,6,0,6,22,17,4,0,30,7,20,1,2
layer_11,0,0,1,0,1,57,2,9,1,13,0,31
