,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,0,12,0,2,43,17,120,27,0,98,0,6
layer_1,0,0,2,5,0,51,104,0,2,0,75,0
layer_2,3,0,2,29,1,0,14,17,0,0,13,0
layer_3,10,0,0,10,0,1,0,0,0,94,0,0
layer_4,0,1,0,0,0,8,0,47,0,56,5,104
layer_5,0,0,0,19,0,4,0,0,0,1,0,3
layer_6,120,0,9,0,2,0,109,1,0,0,2,0
layer_7,51,22,6,57,120,7,0,15,12,112,1,0
layer_8,8,116,4,115,2,0,0,10,34,33,0,105
layer_9,3,1,0,107,0,3,2,55,2,3,36,17
layer_10,2,0,2,11,1,9,0,50,0,27,0,7
layer_11,0,0,0,0,0,97,1,1,0,1,0,3
