,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,56,27,41,42,49,22,23,23,23,22,45,22,24,20,24,24,22,23,32,42,31,38,32,47,23,21,69,24,25,50,36,87
layer_1,25,24,25,24,23,38,48,33,22,49,25,23,41,48,37,20,24,22,24,24,25,25,26,58,32,25,42,29,23,35,38,23
layer_2,22,20,24,39,24,22,36,22,42,21,39,19,22,25,20,21,22,24,23,22,20,28,22,20,21,23,18,19,26,22,19,22
layer_3,24,23,22,31,26,23,24,28,26,20,25,50,20,33,24,25,22,23,21,26,38,22,36,28,22,39,24,25,20,23,22,26
layer_4,20,26,21,22,24,19,26,26,19,20,25,21,26,24,20,23,25,33,17,23,25,25,31,26,22,21,20,24,61,28,35,44
layer_5,20,45,23,21,26,23,19,24,22,28,20,20,26,35,27,31,27,25,21,21,24,19,20,17,24,24,16,15,20,20,20,19
layer_6,25,17,18,24,22,29,20,38,21,23,33,28,18,21,16,18,21,20,25,31,20,23,17,23,27,20,21,21,19,28,21,23
layer_7,29,15,20,21,21,23,21,22,24,21,19,24,19,21,24,18,14,48,29,36,36,24,23,22,21,17,15,15,24,21,30,28
layer_8,27,32,24,40,22,24,21,28,30,34,24,21,21,23,17,17,20,25,24,20,42,31,15,18,24,43,21,23,48,39,46,45
layer_9,23,15,14,12,20,26,21,18,22,20,21,38,23,22,21,21,19,17,19,21,21,22,22,25,33,17,22,21,33,20,45,27
layer_10,21,17,19,22,24,19,18,36,21,23,28,18,79,30,49,58,34,29,25,26,23,24,23,23,41,26,21,32,26,25,23,36
layer_11,35,14,20,17,24,23,23,27,15,22,23,29,20,17,16,23,29,81,20,42,20,25,22,21,49,20,27,20,55,39,18,21
layer_12,82,37,77,21,16,11,17,15,17,19,12,17,25,34,28,22,23,27,24,27,18,19,19,19,25,27,16,16,21,28,24,50
layer_13,35,28,52,26,72,17,30,26,23,22,22,25,24,80,27,79,23,29,31,25,28,28,32,20,27,26,26,27,21,72,60,74
layer_14,33,36,25,21,20,39,15,29,30,21,27,24,36,64,12,28,49,21,21,18,50,33,23,26,19,24,26,29,31,35,21,16
layer_15,64,29,20,24,19,32,21,44,34,23,32,25,21,37,38,34,21,25,22,44,35,18,50,14,11,15,13,19,35,43,28,37
layer_16,45,25,6,23,22,24,47,31,32,25,50,24,18,26,27,21,20,22,69,16,25,37,25,88,19,21,30,36,28,16,30,30
layer_17,28,22,16,17,57,67,55,34,18,40,59,77,41,42,36,34,57,36,97,45,76,39,56,54,20,15,16,24,31,45,13,16
layer_18,11,11,16,11,38,26,17,39,31,18,50,33,25,15,18,27,35,42,17,45,35,16,18,15,37,58,33,23,24,15,15,28
layer_19,38,65,41,17,28,50,22,24,19,15,25,13,23,42,16,23,25,22,21,19,30,43,12,33,59,21,41,54,46,18,44,28
layer_20,25,25,40,34,19,20,17,28,28,26,40,44,18,28,17,101,70,22,29,30,24,37,18,13,38,30,39,51,41,22,19,29
layer_21,31,26,26,23,18,29,25,22,45,36,25,20,54,21,25,51,27,21,13,14,54,19,21,28,32,49,22,22,43,52,59,66
layer_22,33,33,37,30,26,27,28,23,23,17,16,19,36,34,42,38,16,16,21,20,53,20,45,25,15,34,16,16,26,27,66,19
layer_23,27,30,33,41,27,43,47,25,31,27,37,27,33,29,28,28,67,26,49,52,33,42,57,77,58,22,74,61,20,17,38,15
layer_24,63,81,63,75,50,33,16,17,30,71,65,32,26,52,50,32,32,22,18,20,22,37,30,32,36,81,41,34,36,25,35,34
layer_25,26,54,38,33,24,19,16,61,40,65,38,25,43,20,33,66,28,23,15,32,23,27,20,23,23,42,24,37,40,29,16,19
layer_26,32,27,29,36,21,23,23,32,67,37,79,76,46,56,22,70,34,35,32,22,53,80,39,59,30,37,40,51,37,43,34,81
layer_27,52,70,67,19,34,47,87,41,16,27,44,33,29,22,34,18,28,67,41,28,23,22,24,30,38,55,34,14,69,45,39,24
layer_28,31,22,30,27,85,18,75,47,90,35,84,76,58,18,11,31,17,23,24,21,87,87,22,33,44,29,34,30,28,38,49,26
layer_29,3,18,73,16,21,12,34,16,61,57,64,68,86,2,43,20,75,87,63,83,78,34,30,27,48,62,38,70,89,90,89,90
layer_30,21,39,20,14,16,13,13,65,13,17,84,36,57,76,54,1,84,33,86,4,20,54,89,40,17,26,24,22,3,90,87,81
layer_31,3,6,3,2,47,36,16,61,4,78,80,87,16,88,72,14,29,37,35,38,44,26,86,57,72,82,13,74,43,17,29,31
