,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,234.0,1.0,363.0,34.0,62.0,6.0,53.0,382.0,143.0,2.0,195.0,0.0
layer_1,20.0,216.0,446.0,3.0,270.0,36.0,159.0,2.0,3.0,297.0,193.0,24.0
layer_2,9.0,0.0,473.0,38.0,1.0,123.0,0.0,45.0,50.0,259.0,0.0,10.0
layer_3,393.0,0.0,21.0,91.0,4.0,0.0,70.0,0.0,3.0,203.0,0.0,45.0
layer_4,220.0,349.0,27.0,467.0,129.0,141.0,193.0,120.0,237.0,256.0,183.0,133.0
layer_5,2.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,14.0,0.0,151.0,77.0
layer_6,0.0,96.0,19.0,208.0,4.0,0.0,0.0,0.0,20.0,410.0,52.0,19.0
layer_7,27.0,36.0,1.0,231.0,18.0,21.0,6.0,2.0,0.0,0.0,4.0,0.0
layer_8,0.0,50.0,3.0,0.0,378.0,46.0,3.0,7.0,405.0,1.0,183.0,89.0
layer_9,0.0,93.0,1.0,0.0,2.0,188.0,14.0,7.0,329.0,0.0,0.0,116.0
layer_10,42.0,3.0,482.0,152.0,29.0,163.0,25.0,2.0,218.0,254.0,59.0,322.0
layer_11,220.0,318.0,407.0,94.0,478.0,62.0,107.0,9.0,423.0,0.0,285.0,541.0
