,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,397,6,721,3,254,22,157,460,81,13,212,0
layer_1,12,402,778,0,146,138,94,4,46,260,127,12
layer_2,7,0,1071,0,106,30,0,11,4,123,0,2
layer_3,1002,6,0,106,73,8,3,4,30,86,2,4
layer_4,419,957,106,1293,226,230,348,40,634,84,373,35
layer_5,6,3,1,26,1,7,7,1,85,0,693,102
layer_6,14,542,59,1041,14,4,11,0,64,904,189,59
layer_7,289,46,0,850,149,711,100,9,1,0,0,28
layer_8,4,142,25,0,1508,388,63,25,1336,9,771,695
layer_9,0,1059,9,30,17,644,30,33,1388,3,6,441
layer_10,91,56,1610,846,475,111,80,4,508,1130,336,1305
layer_11,953,217,268,165,479,128,254,37,1530,32,1061,1240
