,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,41,85,18,117,35,116,34,40,122,17,47,90
layer_1,8,26,5,8,26,11,0,9,20,0,65,8
layer_2,36,39,0,1,5,0,7,19,15,36,5,114
layer_3,4,50,1,85,4,29,6,0,52,97,132,146
layer_4,28,24,0,0,8,159,177,17,4,8,26,15
layer_5,28,5,1,14,2,0,37,77,48,45,83,23
layer_6,0,9,41,9,18,63,28,5,0,110,42,30
layer_7,84,111,1,16,37,32,3,0,10,73,74,0
layer_8,3,0,1,2,1,18,0,31,18,5,19,81
layer_9,6,11,33,10,3,36,0,64,5,0,9,1
layer_10,38,1,4,1,3,1,7,1,20,1,9,45
layer_11,4,1,1,1,4,9,1,1,0,3,1,2
