,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,76.0,68.0,54.0,49.0,37.0,41.0,44.0,38.0,38.0,18.0,11.0,37.0,12.0,40.0,10.0,27.0
layer_1,55.0,77.0,51.0,19.0,39.0,37.0,44.0,23.0,15.0,26.0,18.0,11.0,15.0,14.0,14.0,11.0
layer_2,71.0,58.0,42.0,44.0,41.0,24.0,32.0,26.0,11.0,3.0,17.0,16.0,13.0,10.0,8.0,15.0
layer_3,69.0,64.0,39.0,70.0,25.0,18.0,29.0,30.0,27.0,4.0,6.0,3.0,10.0,14.0,8.0,5.0
layer_4,80.0,53.0,56.0,71.0,39.0,56.0,59.0,15.0,15.0,9.0,15.0,4.0,16.0,12.0,14.0,13.0
layer_5,60.0,56.0,68.0,83.0,49.0,58.0,14.0,14.0,23.0,16.0,15.0,14.0,14.0,14.0,14.0,14.0
layer_6,26.0,31.0,59.0,106.0,16.0,14.0,19.0,19.0,17.0,14.0,14.0,15.0,15.0,14.0,14.0,14.0
layer_7,79.0,48.0,26.0,24.0,15.0,53.0,50.0,39.0,28.0,25.0,16.0,19.0,14.0,14.0,14.0,14.0
layer_8,80.0,13.0,62.0,109.0,33.0,21.0,18.0,15.0,14.0,14.0,15.0,14.0,14.0,14.0,14.0,14.0
layer_9,78.0,30.0,15.0,65.0,38.0,16.0,65.0,14.0,15.0,14.0,14.0,14.0,14.0,15.0,14.0,14.0
layer_10,50.0,59.0,30.0,21.0,51.0,18.0,46.0,16.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
layer_11,60.0,39.0,22.0,17.0,14.0,33.0,16.0,22.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
layer_12,42.0,57.0,33.0,46.0,25.0,14.0,15.0,17.0,14.0,16.0,15.0,14.0,14.0,14.0,14.0,14.0
layer_13,66.0,26.0,33.0,58.0,18.0,15.0,14.0,16.0,16.0,14.0,17.0,14.0,14.0,14.0,14.0,14.0
layer_14,50.0,55.0,17.0,20.0,19.0,18.0,16.0,14.0,24.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
layer_15,75.0,50.0,38.0,21.0,15.0,15.0,24.0,17.0,14.0,14.0,16.0,14.0,14.0,14.0,14.0,14.0
layer_16,73.0,43.0,15.0,50.0,16.0,17.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,16.0,14.0,14.0
layer_17,60.0,54.0,27.0,41.0,21.0,19.0,24.0,22.0,15.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
layer_18,63.0,42.0,44.0,17.0,30.0,25.0,14.0,18.0,15.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
layer_19,41.0,52.0,71.0,52.0,20.0,23.0,34.0,15.0,15.0,15.0,14.0,15.0,14.0,14.0,14.0,14.0
layer_20,57.0,39.0,22.0,15.0,22.0,27.0,14.0,20.0,29.0,14.0,15.0,14.0,14.0,14.0,14.0,14.0
layer_21,47.0,25.0,51.0,37.0,17.0,23.0,62.0,17.0,20.0,14.0,14.0,14.0,14.0,14.0,9.0,16.0
layer_22,69.0,56.0,41.0,16.0,55.0,61.0,40.0,21.0,14.0,15.0,14.0,14.0,5.0,14.0,14.0,14.0
layer_23,68.0,68.0,31.0,64.0,34.0,55.0,31.0,51.0,14.0,14.0,15.0,23.0,14.0,13.0,19.0,11.0
