,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,4.73266,80.92541,2.852366,7.192539,7.0169654,8.475777,27.095608,21.219526,20.765394,0.80689156,0.5135841,0.95362335,1.2886977,10.070502,7.1578183,46.691437,6.658288,12.725705,16.452972,37.200787,15.570709,1.4879963,0.00013309238,0.0038502847
layer_1,16.047928,43.08384,3.0234673,2.7411244,6.313396,3.5301352,10.777108,1.7813773,5.2228575,23.148363,2.85526,3.5644014,17.60094,9.538359,9.194423,31.415342,21.452385,0.3865091,0.99565285,4.9452505,1.4636729,4.8742027,3.215386,3.997354
layer_2,40.94641,3.302312,2.965314,8.236778,2.270862,19.03822,2.6668315,6.2114406,3.2856266,2.4996555,1.5632248,0.50829124,4.1029367,9.47412,5.026286,0.17948402,0.075668685,0.47126648,3.9503329,0.7201095,2.5122902,15.170711,2.0795555,12.593529
layer_3,5.691126,3.2398472,18.19174,3.225468,3.236526,1.3046033,27.780537,32.14212,6.6076617,3.6404486,0.5912966,2.7984726,21.581402,7.0314484,3.5730038,8.25007,6.134153,1.9121025,3.6140096,17.590631,1.6300857,16.188126,7.3623037,5.5793676
layer_4,6.8022127,6.5119805,2.3233302,9.880044,7.9858284,6.0567555,8.728217,21.286547,3.0714757,23.11475,11.244082,7.7989874,39.901592,6.6001244,0.17651537,7.3468413,2.6315446,5.534649,39.10466,6.5576916,8.760907,1.497702,1.4698411,9.978291
layer_5,4.8732524,88.40471,28.864103,2.5638247,4.858995,3.1137114,0.13118245,0.07098847,1.2026718,24.654985,16.363295,11.659526,14.090309,29.138906,5.2370825,2.9097147,8.744169,3.2336738,5.558598,34.388763,9.982455,32.778896,30.099682,9.511856
layer_6,9.644366,1.3167608,4.346926,6.717208,11.120927,20.337914,35.950138,70.067314,45.312122,27.081371,10.999118,33.290005,36.469154,11.05246,61.738922,18.88563,9.929529,5.3833246,3.237425,0.8831207,14.060433,2.7633932,1.6582633,40.74547
layer_7,26.338491,47.7447,1.5958655,18.016077,7.626563,6.5781918,23.253502,18.088743,18.3469,60.388283,6.3970613,10.48339,29.914007,36.307762,18.367323,23.335247,18.074728,9.481666,4.623145,6.638407,4.750268,14.626438,16.861752,25.656992
layer_8,3.5098283,10.199517,0.9352354,21.610933,9.14825,32.174004,0.52161646,4.9208517,0.17354675,18.76736,11.86015,33.35743,11.701739,17.292864,12.426484,47.9222,33.87314,5.795319,7.2453804,13.216742,14.933836,11.753367,10.212623,7.9333086
layer_9,16.895498,9.31587,20.58547,3.4007642,9.856052,3.5648036,66.511185,71.05475,27.799374,6.0614014,5.8086104,5.714961,32.425297,7.4078226,16.538734,10.893558,22.482447,16.301428,13.34983,1.5574108,5.4386797,10.196804,27.432665,2.5728207
layer_10,48.37315,10.391882,15.815746,2.2628794,1.1605232,2.477852,10.991567,16.237467,17.018002,8.980849,10.299518,1.7092072,78.77431,45.785725,54.928394,9.936289,13.185722,14.781789,19.745018,17.728355,19.54452,0.98579794,5.023394,7.6775274
layer_11,26.509197,7.43955,15.798274,16.970367,10.963287,11.453877,15.279205,15.231595,18.090399,12.401481,12.639974,25.261194,13.583596,47.61417,14.847577,7.8349066,25.437664,4.908144,24.47224,36.33125,24.480633,15.755361,25.51324,18.782272
layer_12,9.824653,6.3085027,12.169969,1.5885837,2.783695,6.651452,11.599932,13.20644,12.559705,9.706437,10.259127,16.64116,13.661488,5.104864,14.232633,5.345827,4.3811965,47.787033,5.6869936,1.0981574,1.3984095,5.8093705,15.819144,22.732014
layer_13,11.529465,11.912702,6.9529734,5.4831896,13.075314,11.426208,63.278183,48.313583,58.16863,8.109223,13.72704,23.693945,5.0440097,0.33738968,0.14120263,12.8130245,2.4167821,6.280495,17.64598,22.39414,12.433069,6.9461036,4.4424157,4.1266656
layer_14,15.442376,0.6589408,0.13520959,36.870373,31.333227,55.913082,38.253315,13.786672,19.86298,16.565275,5.5276623,2.647045,2.9801595,4.6706076,3.8989344,14.936879,10.737389,8.800283,13.603411,11.896232,19.101711,1.6679707,0.33095396,49.225655
layer_15,3.8141253,3.2450235,23.414675,28.738104,34.713055,9.162332,3.493345,6.619395,29.430304,24.717348,20.003786,19.579126,1.3414943,0.48252037,12.346862,22.52648,7.3096404,6.720084,1.3137226,1.6060354,2.1304145,5.6849475,4.13293,9.338218
layer_16,4.0190063,20.978933,0.7633369,0.23959064,2.4305766,1.3510166,7.6051354,7.769369,20.154093,15.661451,3.6276581,10.624272,0.86176574,0.73084927,1.4595034,1.0300432,1.7858343,1.9523878,14.6665325,47.690582,15.100846,7.439595,0.99891835,0.7673179
layer_17,1.433382,1.395188,4.136117,0.8593025,0.9221337,10.980087,43.0776,16.413475,12.574471,0.6269297,0.9858352,1.2197413,1.2031673,4.01128,2.606697,4.626104,2.5752435,3.4974103,6.253357,3.7831051,0.5860167,1.3957654,4.1560836,9.33646
layer_18,7.2826986,1.1013261,0.52657557,2.1453397,1.3700746,2.5871112,29.835564,10.700005,7.2113137,3.7534487,2.6735263,2.051134,0.7383574,1.4821172,2.809484,0.79009205,2.2247374,12.556906,0.9772744,1.8592061,3.4933035,29.66639,3.4013634,13.657738
layer_19,2.0996692,30.286982,19.468922,38.801655,33.84216,45.804035,31.268543,17.183546,2.555739,10.915356,2.7475772,8.251076,2.3708422,13.276708,2.0332117,0.5590102,0.8606525,1.4692954,3.0917108,7.9371395,2.5166705,0.53977245,0.52022266,0.81282437
