,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,3.5377872,67.7904,2.9211094,3.3712537,3.8219967,3.5249114,9.447794,10.901032,9.88113,0.6924453,0.22105105,0.6107482,1.3072764,5.720089,5.244081,24.161392,2.718182,9.885152,11.619267,14.239125,10.37599,1.8417431,5.9867227e-05,0.000844377
layer_1,5.862012,27.969404,1.2242206,6.8684826,5.823746,2.9066784,4.077234,1.2524673,10.237408,14.587978,3.3780055,2.2007315,19.125492,7.356422,10.304345,27.645613,16.2818,0.13643755,0.81678545,3.431632,2.4451573,3.2120235,2.9356368,2.1201253
layer_2,7.9947357,4.5633116,4.698583,2.950981,1.5590777,12.611935,2.929229,3.4349308,0.7197308,1.0554895,0.8817007,0.47926018,3.2813158,3.8396409,3.067287,0.13704476,0.05883823,0.14627828,2.8669977,0.28317285,1.6730287,11.957603,1.8416244,12.312968
layer_3,2.4283867,2.086844,9.161359,2.308318,2.0751193,1.4331684,6.0255136,21.053558,7.2864676,2.103367,0.44108558,3.6277378,15.308833,8.533717,3.2970498,8.764487,2.7826383,1.4422867,13.472875,6.1874547,1.3063954,15.66792,7.640639,9.859014
layer_4,2.884089,4.5885386,1.4834523,26.912958,5.7363286,12.199417,3.400675,11.874381,2.0161743,18.683231,9.010195,15.817156,8.232057,5.4500394,0.056986175,1.9116182,1.5407395,3.09561,24.112564,9.246458,6.889794,1.581903,0.7514636,7.603095
layer_5,2.2439663,16.625189,6.4511333,0.8164703,1.386571,0.700286,0.11517786,0.03577509,0.80605567,15.967693,14.254345,8.590436,8.927773,8.7838335,3.2397954,1.4317514,5.8404665,1.9498124,2.2544985,5.1809106,4.3631186,16.025133,16.57487,16.12553
layer_6,7.290599,0.7605687,3.814017,6.1607156,3.302756,18.902885,23.871487,27.192911,16.873894,14.5879135,3.190287,18.659872,18.635302,3.6606934,10.973516,8.235849,7.8658237,7.9073534,1.9594672,0.4103806,7.298832,1.2638679,7.0763307,25.533648
layer_7,19.282557,40.84404,2.2648077,7.666897,2.6953506,2.2865784,11.562651,6.1654043,14.105727,16.789251,4.6566353,5.0700583,7.7783847,24.076515,13.4577265,8.393997,9.602653,4.507816,3.6322806,2.875423,2.4187768,11.660193,10.523492,9.221023
layer_8,1.4809755,3.738144,0.37288103,20.292063,11.718419,17.946209,0.29855692,1.914493,0.23079555,10.9093,4.2608714,21.901457,12.357089,10.597761,11.1893,19.966198,10.732704,4.3263755,6.0479054,6.190363,7.3005586,7.477727,8.11618,6.264542
layer_9,9.758718,10.851945,9.174538,2.2323828,5.741477,2.352036,33.70283,28.962471,27.282166,3.5108774,3.4041917,2.5984817,7.9093027,3.8612125,9.573867,4.2083135,10.764441,6.684309,9.740222,1.3132992,6.917922,5.874043,7.550901,3.777229
layer_10,14.122666,6.4827447,9.962091,2.244742,4.191859,2.8076432,3.947641,13.541442,6.123418,2.948281,4.463911,1.0328536,36.67173,16.976957,36.075424,5.155114,6.671862,9.324557,9.813267,9.140606,8.823201,0.8139368,4.282885,3.5649514
layer_11,12.709117,5.131572,7.1809225,10.5656395,6.659126,6.456525,7.7950335,8.512293,12.431211,9.39555,8.340377,10.270233,15.473395,20.419931,17.099539,6.436377,13.50558,5.2519293,18.80362,19.389482,15.324853,11.858063,16.919228,14.108132
layer_12,6.7466793,5.233556,6.3657975,1.3698046,1.3659995,8.237342,10.226546,9.955779,9.314711,5.615975,6.9416194,8.414703,7.9430776,3.629293,6.662238,2.540751,4.352959,17.960741,7.0434136,0.86014366,1.5113002,4.5547857,10.758529,14.695326
layer_13,7.089469,6.569099,5.0134726,2.7287195,8.423345,6.036112,49.528328,28.157824,24.552788,8.643994,10.334269,10.500837,4.39286,0.27404368,0.16726677,8.050886,2.3213222,3.7378926,9.299312,18.346777,7.063781,4.618646,3.0939403,4.049017
layer_14,20.190868,0.37480342,0.17328963,22.451815,19.686798,27.215343,19.604445,10.244712,10.40617,28.114193,3.383695,4.295255,3.0860481,4.692845,2.8845065,10.876184,6.443505,11.207079,6.0983114,8.08451,9.598948,1.2191521,0.22276424,29.305431
layer_15,2.606663,3.7168689,16.212597,27.368803,19.567316,8.393384,2.718993,4.455097,21.260908,15.983969,12.996457,14.2344675,1.0610576,0.28244975,5.2792172,12.773117,4.8890743,12.233876,1.0652483,0.9233525,1.3367503,4.04231,4.2379756,10.119531
layer_16,3.075428,13.382267,0.67927593,0.19204912,8.345971,0.5331409,4.991457,5.364622,10.496395,8.294866,4.450884,8.187328,0.93060315,0.68448603,1.7933991,0.87295777,0.87387925,1.151241,9.398659,26.786373,9.483418,9.970327,0.8535081,0.42314234
layer_17,2.2759955,1.1321589,2.28763,0.81724197,0.5143129,5.549235,26.052605,16.66359,8.280578,0.554701,0.7811545,0.7942745,0.7009493,2.4842422,1.133868,4.7590857,5.195695,3.6591983,5.401801,4.7279143,0.41416562,1.0515743,3.5613475,3.58289
layer_18,5.4235573,0.80815345,0.46997723,1.2578597,0.765124,5.183588,16.587812,8.812203,4.8736105,2.8892043,1.2925738,1.1866202,0.31347635,0.8989451,2.2303646,0.16129744,2.240622,7.7643027,0.8278508,1.0874434,2.5124972,16.564072,2.2256327,5.286894
layer_19,2.6754634,21.375912,11.794959,34.690434,27.913675,30.182598,20.380901,16.808388,1.8971121,6.29066,2.4356368,8.882117,1.559725,8.612138,1.2196221,0.28894868,0.5124492,0.9516297,1.7341611,5.1472435,2.4651139,0.46034804,0.25567034,0.46981427
layer_20,2.183325,1.1344427,1.5927526,0.7603266,0.5522233,0.5929409,2.4022734,2.4687407,1.0978901,0.35257122,0.29964083,0.21829695,16.562273,13.478682,1.4688413,0.8618998,0.50824344,1.9295329,1.0328618,2.6754184,3.468474,7.1423693,9.615154,17.606358
layer_21,14.930732,1.5847334,1.0651911,0.24985217,0.13216773,0.6965898,1.1654807,0.5359362,0.561161,5.0625806,2.016455,6.4060273,0.45037144,0.39021364,1.5132333,0.3639342,1.6332402,0.37883642,0.6326116,0.2677657,0.5394154,8.250335,9.004591,6.9396114
layer_22,0.5662732,3.201373,0.3706953,0.3202016,0.3273041,0.31067678,1.9632095,0.5452417,3.4414353,0.3716378,0.3775372,0.28933194,1.6760831,2.1919549,16.229216,4.2976203,29.280743,19.233023,0.8507766,0.6320584,0.7608406,4.417159,1.7239308,6.148181
layer_23,1.960172,3.870157,4.599777,1.6786916,2.5967243,7.0343237,1.3741839,1.1235955,4.1171875,0.4298567,0.6563264,0.362894,0.39977595,1.5499687,11.367186,6.70044,13.568621,16.317537,0.6323063,0.74148023,6.0821195,2.064877,0.769286,9.415007
layer_24,0.6351413,1.2884455,0.88061583,0.42468658,0.4579433,0.70783573,18.480856,8.402108,6.4342785,3.04399,9.229031,1.5660657,8.906074,0.7064731,4.4254246,0.615406,1.4463333,0.6999961,1.5132996,0.8553098,0.6021656,3.4043775,2.6983223,3.0638955
layer_25,3.5088809,3.5651808,1.8570747,7.1734543,4.033445,2.114667,8.887078,3.5458353,2.9569564,1.0070188,0.8184057,1.4461037,0.8111044,1.7212511,0.46027225,0.9204541,0.9182222,0.46373406,33.69965,1.6779975,24.213345,4.450507,2.5462549,14.8128395
layer_26,3.8412595,13.220775,6.5865436,5.362047,8.209999,4.2554307,3.2281303,8.713045,1.251643,0.6457751,0.97041845,0.85749954,9.927676,15.731273,12.158562,4.5612545,2.3408177,11.491695,3.7640827,3.043799,5.346609,0.39787096,0.6994052,2.5285556
layer_27,16.814531,11.658005,8.309052,3.5982077,29.496843,10.21342,1.987554,10.464288,12.490167,12.209735,2.7187696,1.492787,1.077532,2.923159,1.1266205,0.79267836,1.2325613,2.8886182,10.949635,23.698124,2.9103897,10.990811,2.584025,3.617335
