,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,19,29,5,23,13,33,25,10,12,22,1,18
layer_1,9,4,5,7,6,5,5,6,10,6,17,18
layer_2,1,5,5,5,7,6,15,16,7,1,5,5
layer_3,8,31,4,3,3,5,8,6,21,1,11,24
layer_4,21,5,13,26,28,4,31,4,6,46,20,2
layer_5,0,9,9,40,43,13,9,1,5,1,16,7
layer_6,51,28,41,8,33,5,1,14,9,10,15,5
layer_7,15,2,1,19,2,22,5,4,2,8,7,4
layer_8,5,23,5,9,20,7,7,14,22,6,11,18
layer_9,32,5,11,5,6,22,15,19,11,6,2,7
layer_10,9,30,2,4,6,11,4,6,7,25,6,4
layer_11,3,4,4,4,4,17,3,9,41,5,4,9
