,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,8,21,37,53,7,27,8,6,16,11,2,47
layer_1,1,1,3,3,32,5,3,4,3,3,29,9
layer_2,1,12,3,3,4,2,5,8,2,1,14,7
layer_3,4,9,7,3,4,47,5,3,23,2,28,47
layer_4,31,3,3,4,6,3,53,36,2,14,47,1
layer_5,4,38,6,40,16,2,29,13,4,1,61,1
layer_6,28,10,28,42,61,10,0,5,7,21,57,48
layer_7,11,2,3,31,50,16,8,15,2,24,10,48
layer_8,4,6,3,18,22,15,15,12,6,6,41,13
layer_9,33,12,4,13,6,13,5,26,5,26,3,4
layer_10,4,22,9,3,9,16,14,4,16,24,9,4
layer_11,4,4,6,4,3,19,2,3,22,3,2,5
