,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,17,45,2,8,30,57,23,5,132,11,246,59
layer_1,3,227,2,1,2,17,14,2,4,0,5,3
layer_2,247,5,2,1,0,3,0,0,1,247,1,50
layer_3,0,13,1,69,7,0,4,9,4,260,207,2
layer_4,44,22,3,0,36,232,10,17,7,20,4,257
layer_5,220,4,2,3,30,6,1,301,91,257,1,61
layer_6,22,9,1,9,20,263,266,33,25,2,0,1
layer_7,0,269,227,10,1,37,277,9,5,2,242,5
layer_8,97,5,230,12,2,298,1,85,7,49,24,4
layer_9,64,83,2,9,19,63,32,214,26,9,58,2
layer_10,0,58,29,3,2,32,28,6,17,36,96,70
layer_11,11,9,51,6,12,72,1,22,32,14,11,41
