,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,19,20,25,111,10,37,20,18,14,16,1,52
layer_1,5,4,6,5,27,8,5,4,10,6,56,12
layer_2,1,34,6,6,7,5,14,9,6,1,9,8
layer_3,7,18,7,1,9,29,7,6,38,2,18,147
layer_4,29,9,6,10,18,1,146,42,10,38,48,2
layer_5,0,52,11,79,21,4,103,1,7,0,115,3
layer_6,31,25,111,93,99,33,4,5,15,127,89,37
layer_7,32,3,1,119,40,27,13,37,2,137,7,25
layer_8,4,7,1,20,21,7,68,5,12,12,15,44
layer_9,19,7,18,30,15,13,14,17,6,30,8,6
layer_10,7,29,5,5,8,27,4,8,5,40,9,3
layer_11,4,6,5,2,10,18,3,3,50,8,7,4
