,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,1.2276994,1.2508103,1.5864898,3.532574,0.9704841,0.4059732,1.0235347,0.9220219,2.9181309,2.564647,73.68697,1.2778453,0.6262479,0.49571168,0.6429714,0.59919906,19.709951,8.602971,20.217905,15.134101,20.440916,0.20148489,4.8983827,0.10672687,2.3722904,3.8599663,13.978561,4.0757985,2.338038,27.43281,18.617546,41.283913
layer_1,35.319256,4.670829,17.134192,5.0251646,8.500725,0.9869738,2.14366,9.549045,46.43024,1.6040525,5.8295445,4.2434635,10.777899,40.668667,9.843601,3.3980544,12.491227,2.5727928,2.8880482,4.667014,28.291527,11.680435,7.0260997,3.3904736,3.4603493,2.0541306,12.556451,14.584631,5.857697,4.2971473,13.248406,2.4928522
layer_2,1.4477744,3.8834276,2.1939466,0.3748996,7.3090153,12.431191,1.9074345,6.927066,16.634502,6.5671725,2.9947245,11.838671,0.59411025,3.0578034,0.9440656,0.9946855,2.6566172,6.3864336,0.83306235,0.61236525,0.06610971,0.1499813,1.607137,0.09208933,11.695481,4.013796,7.338111,6.2449293,1.2842466,21.782038,27.738966,6.2124424
layer_3,1.0274631,2.677008,1.0748472,1.5718045,2.1535835,1.2317742,1.874126,7.4207125,2.2914155,4.689307,1.0957644,4.1307855,8.298987,3.4982767,15.0091,8.005066,3.7062757,1.090749,2.2971478,4.660406,3.4406083,3.1102324,14.385915,3.8425033,15.135257,14.882267,3.6309316,15.955551,19.21135,4.679479,4.092317,11.867288
layer_4,0.85989404,2.0680344,0.8047221,1.1748072,4.014313,5.842482,4.243785,8.825674,2.8691945,2.1582525,2.5750904,1.9365429,0.6179021,0.9060022,4.15407,0.50551546,34.296898,7.861586,12.616397,7.050813,6.330825,4.844712,3.9312077,1.4020432,2.1295455,3.1754375,1.4122053,3.9754488,4.624538,1.4084978,9.92637,3.060072
layer_5,8.33367,6.981997,7.4611635,3.9366245,4.0931573,0.86778593,1.5455446,4.952288,3.7421424,3.3963594,0.7877071,1.6274946,6.0045185,5.466239,2.778207,6.638341,8.470551,5.6938467,5.9299254,1.4395643,2.1791089,4.1073527,6.072552,1.9191171,1.1407914,1.9111899,1.1852314,0.6094354,3.768632,4.3828754,1.7371796,3.1733248
layer_6,1.3462723,1.4314773,0.2293517,0.744603,4.781957,8.521447,13.635219,18.830215,3.1298087,1.5451493,4.184302,3.7727103,9.837049,12.431814,2.7850132,11.218685,3.2289739,3.281528,2.2606642,5.138503,6.0130672,4.7511034,5.079728,2.9292157,13.514103,1.5299709,1.511787,1.5494434,5.504258,5.5706067,5.2498064,13.138316
layer_7,11.404763,2.6643791,4.9334483,7.7831984,5.565727,4.4642515,3.2563183,3.8342905,5.699504,4.3310266,5.9060426,4.8570476,3.9688835,2.9581318,3.335105,7.0181265,0.07444542,0.73593676,0.13706137,1.3101784,17.453,0.9011115,2.1610746,3.6587012,4.305791,3.3189306,1.4380379,1.067341,3.258969,8.25001,10.140068,3.8402555
layer_8,4.9048486,5.398937,5.357492,6.4155354,5.702681,6.6142654,5.846467,6.3579516,10.103148,9.428629,6.3599396,2.8908699,7.4653215,4.347317,5.950048,9.165951,2.3673007,7.441515,3.2896104,5.7553864,7.1646185,4.5275226,7.1424317,3.4127712,6.5150805,22.113514,3.5979366,4.9074745,13.959767,13.528375,9.398322,18.854563
layer_9,4.2120066,2.2818756,0.7676099,1.0773486,3.190079,4.8970823,4.7261877,2.8572319,1.939462,1.9402565,4.9602866,7.280698,2.7896638,4.6071224,3.2489493,4.3093324,5.1730514,3.7549944,5.1916766,3.269514,0.97202516,3.2260187,3.1269295,3.3152435,19.861328,1.4460611,0.6390973,1.7920526,2.0963287,10.532025,13.002848,10.199652
