,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,6.0,9.0,7.0,15.0,10.0,8.0,60.0,12.0,8.0,72.0,12.0,7.0
layer_1,5.0,0.0,74.0,8.0,66.0,24.0,4.0,24.0,0.0,0.0,1.0,0.0
layer_2,0.0,11.0,27.0,38.0,12.0,12.0,0.0,57.0,1.0,1.0,2.0,64.0
layer_3,8.0,36.0,0.0,38.0,13.0,0.0,0.0,6.0,21.0,7.0,67.0,3.0
layer_4,0.0,0.0,18.0,55.0,25.0,5.0,1.0,24.0,6.0,3.0,42.0,0.0
layer_5,3.0,11.0,0.0,22.0,9.0,0.0,10.0,20.0,28.0,0.0,63.0,0.0
layer_6,20.0,0.0,0.0,8.0,5.0,8.0,2.0,52.0,12.0,78.0,23.0,21.0
layer_7,0.0,1.0,1.0,15.0,4.0,2.0,0.0,0.0,15.0,7.0,2.0,45.0
layer_8,1.0,9.0,0.0,9.0,18.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0
layer_9,0.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,1.0,4.0,50.0,0.0
layer_10,45.0,0.0,0.0,16.0,1.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0
layer_11,0.0,1.0,3.0,0.0,1.0,0.0,0.0,8.0,1.0,1.0,1.0,0.0
