,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,38,117,64,106,71,65,40,23,487,19,335,210
layer_1,23,232,11,0,19,177,0,50,4,0,35,2
layer_2,331,30,0,2,18,1,1,24,37,330,23,177
layer_3,1,42,1,411,42,88,0,0,14,246,79,214
layer_4,14,33,0,0,15,232,2,0,9,14,8,101
layer_5,359,1,0,0,0,0,0,0,2,311,101,0
layer_6,0,0,4,2,2,5,50,0,0,441,5,215
layer_7,100,37,144,0,264,46,0,7,5,289,476,8
layer_8,4,0,8,1,0,87,58,2,1,31,1,4
layer_9,0,1,18,9,2,1,0,21,7,20,1,1
layer_10,11,0,118,0,1,0,2,0,4,0,4,2
layer_11,0,3,12,0,7,23,0,34,2,14,1,1
