,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,113,65,1,20,139,93,83,145,206,151,8,88
layer_1,19,0,11,0,0,9,0,28,4,0,13,92
layer_2,0,4,9,2,12,0,47,16,7,0,13,18
layer_3,84,6,8,22,27,0,2,0,31,0,7,21
layer_4,19,2,0,42,15,17,6,0,4,4,3,0
layer_5,6,0,0,0,3,11,0,0,0,0,2,0
layer_6,2,0,0,0,4,0,0,0,0,2,1,0
layer_7,4,0,0,0,0,21,0,0,2,4,46,0
layer_8,0,0,9,1,0,0,2,0,3,34,11,1
layer_9,13,3,15,0,1,34,13,42,54,9,2,2
layer_10,19,1,71,3,5,0,5,0,19,2,14,1
layer_11,0,2,23,2,5,28,0,4,55,19,2,3
