,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,38.461136,229.29973,29.601994,80.86981,14.63302,177.85138,24.02987,79.29542,127.38353,51.348206,18.291296,293.80542
layer_1,9.909656,84.64397,12.178505,3.911366,31.074738,12.438513,60.949863,6.294852,5.390952,44.6531,51.770954,14.784297
layer_2,41.02765,33.113293,108.528854,32.625916,11.390614,57.28789,69.67987,13.157958,27.557562,112.29805,23.599394,5.4550934
layer_3,13.167886,45.54973,20.085766,11.126966,18.634535,32.766655,11.387867,43.366734,73.545525,10.039588,41.15646,94.82574
layer_4,43.575554,14.678456,25.824816,6.171235,36.919624,52.473198,11.668665,40.119072,48.578526,61.640373,23.49029,19.798859
layer_5,31.978064,4.112905,25.208723,25.993917,5.306977,41.882206,193.65215,77.05066,50.170727,61.382896,25.719587,24.545086
layer_6,39.47395,75.29006,171.9371,66.07094,33.43545,32.556015,129.80005,34.09217,162.91768,30.387632,25.645067,44.11889
layer_7,45.78262,98.54887,15.388638,31.941446,154.19049,16.518534,72.1399,51.441505,82.100174,210.97957,32.366013,367.34714
layer_8,198.40875,249.28778,819.1429,60.844402,217.41362,124.82804,35.252262,5.3203697,133.93219,138.08287,13.691421,124.93889
layer_9,56.034134,25.498257,3.7918928,93.059074,76.21956,37.834698,190.89906,53.57449,46.20249,64.56732,108.12057,29.28996
layer_10,12.664241,11.431604,320.11478,32.090813,46.354942,150.5905,59.520023,151.12794,14.214152,63.71934,35.993626,90.83369
layer_11,76.14547,209.84726,42.19035,133.9458,112.010895,96.051765,34.98391,157.23633,191.63928,279.37918,312.32153,343.06122
