,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,34,91,142,24,177,165,59,168,110,0,21,117
layer_1,52,24,0,150,0,53,28,41,43,22,38,13
layer_2,32,191,5,148,17,29,24,2,24,31,32,165
layer_3,110,4,134,180,98,187,89,43,69,6,33,73
layer_4,104,5,77,45,131,50,56,46,29,37,7,82
layer_5,62,8,229,9,13,36,20,170,113,97,0,187
layer_6,49,130,38,148,35,105,244,6,52,16,19,170
layer_7,136,28,157,53,34,111,27,293,22,112,236,86
layer_8,81,31,26,116,179,144,144,134,95,112,156,220
layer_9,69,90,141,46,112,96,44,36,249,103,19,48
layer_10,95,95,72,33,109,226,25,89,120,32,76,103
layer_11,165,21,55,24,59,99,67,30,15,103,35,23
