,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,40,115,291,292,267,252,633,291,107,3,213,140
layer_1,6,0,610,34,0,71,50,21,0,0,0,0
layer_2,0,392,0,308,0,0,4,0,0,1,48,630
layer_3,0,1,0,751,12,2,2,0,58,0,478,37
layer_4,0,0,108,196,482,0,1,9,0,24,0,1
layer_5,14,1,6,240,3,1,0,273,698,0,0,0
layer_6,34,5,0,435,0,19,0,2,46,608,0,28
layer_7,0,5,1,0,0,64,0,0,0,7,130,255
layer_8,2,0,2,0,106,0,229,0,26,0,0,0
layer_9,2,0,18,4,80,2,6,0,2,54,0,1
layer_10,71,35,1,0,5,0,1,4,70,0,1,0
layer_11,0,0,0,0,7,0,0,0,0,0,0,1
