,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,55,47,251,3,767,5,36,5,66,40,392,62,92,70,153,491,7,13,54,56,0,30,21,19
layer_1,27,89,0,0,37,6,8,8,71,11,3,646,596,216,432,35,12,44,15,1,264,7,18,434
layer_2,18,0,2,51,11,0,14,0,0,4,1,0,12,619,2,0,29,0,7,185,4,16,4,8
layer_3,0,1,6,95,29,33,7,461,72,9,172,70,0,171,0,29,45,6,0,3,0,0,0,1
layer_4,0,6,0,519,20,334,1,19,12,69,0,6,0,0,1,0,161,0,6,49,622,74,4,14
layer_5,4,390,253,5,77,16,41,11,16,4,0,27,6,0,0,0,830,5,6,0,0,2,343,19
layer_6,812,56,3,48,0,0,29,28,68,30,0,1,0,125,3,406,0,2,276,21,24,14,75,6
layer_7,78,1,6,4,0,366,10,196,0,0,6,255,19,2,2,172,7,0,0,0,5,37,0,13
layer_8,0,164,0,2,356,34,12,15,0,6,28,0,28,15,0,1,0,25,222,0,0,2,51,1
layer_9,0,0,2,10,0,0,1,14,6,0,0,0,0,3,2,22,417,95,9,0,109,5,8,13
layer_10,8,34,3,1,0,0,0,7,8,13,153,2,1,79,0,4,1,0,28,13,25,0,24,37
layer_11,12,2,0,105,18,15,5,0,5,0,0,0,4,0,0,4,0,0,0,0,0,0,1,0
layer_12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_13,54,41,0,1,62,2,0,10,7,47,6,886,383,40,193,15,15,23,9,9,16,10,2,189
layer_14,36,0,0,46,4,0,18,2,0,1,6,0,7,692,1,0,62,0,9,13,14,48,22,6
layer_15,0,1,5,281,5,27,31,466,24,14,74,67,0,82,0,41,74,3,0,2,1,1,0,1
layer_16,0,0,0,289,16,153,0,2,10,21,0,3,0,1,1,0,28,0,4,46,454,16,8,0
layer_17,0,238,199,5,50,12,32,6,18,2,0,35,12,2,1,0,765,1,6,2,0,3,158,14
layer_18,387,46,6,23,1,0,17,11,70,18,0,0,1,37,1,266,0,0,186,5,27,17,23,6
layer_19,81,1,5,26,0,167,12,134,0,0,5,246,9,2,1,66,1,4,2,1,1,13,1,10
layer_20,0,51,0,55,167,2,34,1,1,2,8,0,4,4,1,0,0,4,49,0,1,4,15,0
layer_21,0,0,2,2,0,0,1,39,15,3,4,0,11,0,2,14,52,12,9,0,10,0,0,1
layer_22,0,7,31,4,1,20,55,2,31,2,32,7,0,12,0,33,1,1,0,1,38,5,24,4
layer_23,212,10,15,140,52,6,3,81,25,26,0,1,93,159,38,21,1,46,6,20,22,1,3,7
