,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,0,0,47,0,87,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1
layer_1,6,0,0,0,6,0,0,0,19,0,0,0,0,0,0,7,2,53,3,7,0,0,0,0
layer_2,0,4,0,0,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
layer_3,0,1,0,6,0,0,0,0,0,0,0,10,0,0,2,0,1,0,0,0,1,0,0,5
layer_4,0,2,0,0,0,0,3,27,0,1,0,0,0,0,3,0,0,0,40,0,24,19,0,1
layer_5,0,0,0,0,1,72,42,8,1,0,0,0,0,0,0,0,0,10,0,0,0,1,0,6
layer_6,1,2,5,4,1,0,0,9,105,0,0,0,0,0,6,0,0,0,0,2,1,43,0,2
layer_7,27,0,0,4,0,0,5,0,1,0,0,1,5,30,2,0,0,0,0,1,1,5,7,0
layer_8,0,0,0,1,0,0,0,0,4,69,29,0,0,0,0,0,0,0,0,0,0,0,7,0
layer_9,1,0,1,3,0,0,0,1,2,0,0,0,0,0,0,18,0,0,0,0,0,3,0,0
layer_10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
layer_11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
layer_12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_13,1,0,0,0,23,0,0,2,16,0,0,0,2,2,1,8,1,47,55,2,0,0,0,0
layer_14,0,1,0,0,23,0,0,0,0,0,0,1,1,0,0,0,0,1,9,0,13,0,0,0
layer_15,0,0,0,41,0,0,1,0,0,0,0,19,0,1,3,0,8,0,0,0,0,0,0,0
layer_16,0,2,0,0,1,0,0,12,2,1,0,0,0,1,1,0,0,1,20,0,12,5,0,2
layer_17,0,0,0,1,2,31,30,3,0,1,0,0,0,0,1,0,0,9,1,3,0,2,0,5
layer_18,1,4,3,2,0,0,0,12,100,0,0,0,1,0,1,0,1,0,0,1,1,26,0,4
layer_19,24,0,0,2,0,0,2,0,1,0,0,0,8,10,0,0,0,0,2,1,0,1,0,1
layer_20,0,0,0,14,0,0,0,0,0,4,11,0,0,0,0,1,0,0,0,0,0,0,0,0
layer_21,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,13,0,0,0,0,0,1,0,0
layer_22,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,4,0
layer_23,0,0,7,0,3,0,0,14,3,0,1,1,0,1,0,7,0,0,0,6,5,0,0,0
