,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,0.36631808,0.48424456,0.33725914,0.62191635,0.43571758,0.5176273,0.64672726,0.51051205,0.39396468,0.43594262,0.30039793,0.55553925
layer_1,0.42582995,0.4927527,0.9464958,0.74633497,0.6146397,0.806096,0.81621945,0.27378798,0.89212054,0.18619534,0.9187441,0.6962257
layer_2,0.92264986,0.96870095,0.7294669,0.84206134,0.7208212,0.5550541,0.44040614,0.8393562,0.8856026,0.07332233,0.9339801,0.8836697
layer_3,0.83836496,0.78992116,0.3508928,0.43768352,0.7584805,0.8035014,0.6582351,0.87421983,0.78172475,0.90902936,0.87172216,0.70320284
layer_4,0.73759335,0.25580373,0.949054,0.7772676,0.93099684,0.9719046,0.7832839,0.96258307,0.77622116,0.89840335,0.9301954,0.98167604
layer_5,0.77012426,0.9360637,0.9622557,0.9186001,0.37361017,0.8696951,0.92681843,0.37208822,0.88222516,0.8902427,0.75174934,0.97057354
layer_6,0.9179879,0.72965884,0.85527575,0.3668842,0.9576057,0.9474502,0.8911442,0.9311002,0.6885752,0.92182535,0.75932294,0.77822465
layer_7,0.90257025,0.9073878,0.6384428,0.40560478,0.84218377,0.9273713,0.94802594,0.9019902,0.8065549,0.9522065,0.8693852,0.60507214
layer_8,0.76304764,0.8516407,0.8582827,0.6061509,0.9684228,0.90232795,0.5520673,0.42131552,0.56145656,0.84442747,0.9424052,0.8706264
layer_9,0.9481441,0.91818434,0.8381894,0.25612137,0.9455965,0.70086646,0.77250093,0.961042,0.7833228,0.46343315,0.9368568,0.83426255
layer_10,0.40972787,1.0,0.96011525,0.8662835,0.85122234,0.4837369,0.9403282,0.79745674,0.938454,0.73242825,0.8947063,0.9292271
layer_11,0.20017199,0.4817166,0.7451765,0.1952538,0.22213155,0.86651635,0.92492646,0.83344686,0.8058238,0.81353927,0.39403722,0.28621697
