,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,24,31,222,0,0,0,325,86,59,38,1,83,0,17,137,0
layer_1,0,0,0,0,115,1,1,35,0,0,0,0,0,0,16,1
layer_2,3,40,19,36,2,29,319,107,70,12,15,6,3,7,19,31
layer_3,8,37,0,1,10,66,0,0,68,4,11,19,37,73,190,1
layer_4,72,10,19,8,0,0,0,0,63,1,1,2,5,2,0,2
layer_5,0,0,0,87,147,2,10,0,7,1,1,1,0,4,1,0
layer_6,3,0,0,0,2,58,8,0,0,8,0,17,0,1,10,202
layer_7,0,0,0,15,0,197,0,0,133,2,0,0,24,2,4,13
layer_8,81,0,1,17,1,0,49,10,1,0,1,0,6,2,0,0
layer_9,5,3,0,0,0,7,6,1,0,0,1,9,0,6,0,0
layer_10,11,3,3,8,222,55,0,2,8,6,5,3,0,6,8,2
layer_11,6,0,0,0,80,9,3,20,31,0,23,1,7,122,0,0
layer_12,3,6,14,38,157,4,0,1,0,0,0,0,17,4,0,0
layer_13,13,1,0,9,0,0,21,0,52,44,0,5,0,0,122,0
layer_14,2,2,3,11,29,0,12,79,1,0,110,96,2,1,0,6
layer_15,125,149,0,0,11,3,108,20,9,26,0,1,13,0,44,106
layer_16,148,157,8,0,74,12,0,4,0,56,0,5,0,0,4,0
layer_17,0,4,26,6,0,0,15,20,0,0,6,2,4,8,3,13
layer_18,0,4,3,9,0,6,11,17,0,16,0,67,24,34,7,8
layer_19,9,12,16,107,26,26,0,10,0,0,0,0,13,51,20,2
layer_20,216,78,17,8,1,0,3,6,1,10,3,0,4,5,8,36
layer_21,15,10,4,16,3,4,2,2,18,1,12,4,8,11,26,126
layer_22,8,27,196,61,0,4,15,2,110,116,7,9,9,9,105,78
layer_23,10,6,1,0,14,0,25,93,0,0,89,7,9,8,7,3
layer_24,0,0,218,49,36,50,13,33,0,0,0,11,0,0,2,32
layer_25,0,2,0,15,39,78,7,8,14,61,7,0,0,0,17,0
layer_26,0,0,6,31,8,8,100,0,9,154,4,0,0,42,0,2
layer_27,2,0,188,13,1,0,2,174,2,10,0,0,7,0,0,24
layer_28,2,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0
layer_29,0,0,0,0,0,10,4,0,0,0,13,90,34,0,1,3
layer_30,0,0,0,0,0,0,116,1,0,0,1,2,0,0,3,1
layer_31,30,16,4,68,12,84,0,0,8,0,8,1,1,0,3,0
layer_32,0,0,0,0,0,0,0,0,4,0,2,10,0,0,0,0
layer_33,0,0,0,0,1,1,0,8,0,0,1,0,0,21,0,0
layer_34,0,2,0,0,3,7,0,0,0,7,0,0,0,0,0,0
layer_35,0,0,0,0,2,0,0,0,0,3,7,10,1,0,0,0
layer_36,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
layer_37,0,0,0,0,0,27,0,0,0,0,0,1,0,0,0,2
layer_38,0,0,0,0,3,4,0,0,0,14,2,1,0,0,1,0
layer_39,0,0,2,0,0,0,0,2,0,0,1,13,0,2,0,0
layer_40,0,0,0,15,0,0,1,0,0,0,1,0,0,0,0,0
layer_41,3,20,0,0,0,0,5,0,2,0,1,0,0,0,0,0
