,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,13,87,52,92,30,305,392,80,41,98,6,347,65,188,1,100
layer_1,4,53,79,34,96,157,52,511,49,120,113,62,108,47,5,64
layer_2,66,177,116,69,32,9,19,448,105,9,58,80,26,32,8,25
layer_3,68,4,573,30,141,200,14,106,177,2,86,16,64,77,19,4
layer_4,17,596,105,187,47,560,522,49,56,5,153,32,35,9,29,19
layer_5,191,244,495,104,98,88,42,59,103,75,49,28,38,21,20,20
layer_6,334,164,341,256,155,25,464,72,37,23,20,29,19,21,20,20
layer_7,12,436,64,325,16,198,392,151,47,91,60,26,29,21,20,24
layer_8,123,82,485,465,62,74,21,47,138,21,27,20,20,20,20,20
layer_9,204,331,15,113,63,26,80,28,18,22,20,34,20,19,20,20
layer_10,497,264,38,339,210,135,139,25,20,20,21,27,20,20,20,20
layer_11,97,263,86,202,35,73,22,41,33,22,34,20,20,19,20,20
layer_12,294,230,127,305,77,52,71,71,21,29,20,21,20,20,20,20
layer_13,137,291,201,107,44,30,19,36,110,37,29,20,22,20,20,20
layer_14,181,153,23,124,65,86,26,23,45,33,20,20,22,20,21,20
layer_15,53,258,45,61,41,20,241,24,34,20,25,20,20,19,20,22
layer_16,230,153,21,115,28,61,21,25,23,20,20,20,22,24,20,20
layer_17,69,199,220,228,31,30,224,79,21,29,23,20,20,20,20,20
layer_18,151,171,312,146,46,70,23,28,35,21,20,20,20,20,21,20
layer_19,166,295,131,96,25,36,376,26,20,34,20,21,22,20,20,20
layer_20,149,618,75,21,106,31,21,142,58,20,20,20,20,20,20,20
layer_21,134,5,126,513,20,152,271,21,46,21,19,20,20,21,41,22
layer_22,114,187,358,30,361,225,210,66,23,43,20,20,12,20,20,23
layer_23,69,267,7,105,38,278,40,34,16,0,25,26,21,20,48,45
