,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,22.0,26.0,37.0,173.0,34.0,27.0,20.0,4.0,16.0,35.0,18.0,111.0
layer_1,0.0,4.0,81.0,87.0,157.0,0.0,0.0,6.0,0.0,0.0,12.0,0.0
layer_2,13.0,0.0,0.0,95.0,45.0,0.0,0.0,5.0,0.0,1.0,15.0,8.0
layer_3,14.0,11.0,0.0,0.0,110.0,0.0,24.0,3.0,94.0,109.0,4.0,4.0
layer_4,3.0,1.0,11.0,7.0,22.0,2.0,2.0,0.0,154.0,1.0,6.0,2.0
layer_5,30.0,2.0,70.0,80.0,1.0,0.0,0.0,38.0,4.0,157.0,13.0,0.0
layer_6,9.0,13.0,195.0,97.0,2.0,82.0,7.0,7.0,0.0,8.0,95.0,157.0
layer_7,3.0,145.0,112.0,2.0,4.0,95.0,4.0,44.0,9.0,23.0,69.0,25.0
layer_8,0.0,99.0,33.0,20.0,0.0,1.0,14.0,7.0,3.0,5.0,0.0,60.0
layer_9,0.0,1.0,12.0,13.0,0.0,1.0,6.0,10.0,1.0,21.0,4.0,0.0
layer_10,0.0,1.0,53.0,5.0,1.0,10.0,16.0,0.0,1.0,74.0,8.0,3.0
layer_11,2.0,1.0,4.0,0.0,42.0,0.0,3.0,0.0,67.0,0.0,0.0,3.0
