,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,73.658844,354.15836,74.81472,17.138689,20.428905,255.4893,20.489086,234.10925,0.7105114,4.4390497,136.89467,26.760824,33.297646,20.976622,6.903764,13.200441
layer_1,102.32197,71.27962,119.450645,313.70508,91.790184,125.00265,140.74828,161.72797,143.46602,231.35403,237.06894,2.4816284,249.34644,155.56493,142.07764,107.94942
layer_2,107.15624,182.5113,345.47815,202.09671,141.52911,28.331894,194.26843,166.57603,141.78664,70.665375,143.65044,219.11229,112.55435,193.78983,107.67974,144.30911
layer_3,304.11716,217.80135,89.32357,312.13397,278.6288,156.31683,284.63287,105.60172,275.94125,406.94095,260.77142,311.4479,169.09186,119.59331,303.2709,283.8947
layer_4,83.72671,223.75787,108.50437,243.72145,131.95528,468.13916,263.20126,116.59423,243.18826,398.01083,415.00577,394.52383,135.65979,189.46574,314.7857,234.21353
layer_5,230.55692,229.33043,377.85217,169.87718,93.7515,72.59754,192.68262,456.68332,264.9541,350.0867,286.22366,116.76823,145.3284,339.89975,447.2961,285.1362
layer_6,368.76712,200.61125,123.20209,148.25427,145.07446,450.7951,277.3798,68.44667,145.60611,225.37976,193.50845,87.30572,149.69078,348.70267,116.16722,319.94934
layer_7,523.4798,241.19066,617.40027,500.7925,214.47815,330.8749,348.8833,415.8783,546.8068,293.59058,711.74347,368.30194,458.88193,349.00198,186.52998,744.1739
layer_8,329.1266,293.72778,7.285575,367.06766,440.94785,143.22653,314.4676,211.50548,316.2915,194.28903,333.94623,259.62936,277.05835,267.52036,1.5242802,284.51654
layer_9,215.27246,369.00168,309.48233,311.25534,304.51624,343.3303,382.96756,504.50433,395.5394,469.05655,447.80386,263.4266,575.8723,528.5326,38.8966,261.3583
layer_10,270.7793,279.84616,271.05557,297.3269,250.40373,300.52454,283.81296,280.6156,242.06126,272.24954,404.83765,275.2569,276.3661,280.97708,304.12936,313.13034
layer_11,169.98651,333.82312,319.07516,244.3739,473.2629,437.52496,285.384,342.6801,472.2137,358.06088,261.41284,341.72806,383.10672,555.82965,310.74985,402.8423
layer_12,301.92133,144.28195,279.3072,242.44168,318.9775,284.43668,279.58572,215.95213,258.83496,309.12326,266.9111,337.4915,318.19952,241.15005,317.34625,282.75882
layer_13,278.14236,386.90973,344.20624,425.81842,361.5959,199.30292,273.7716,339.72318,242.75323,253.36223,369.23776,328.1468,463.12366,299.80124,442.2307,334.48904
layer_14,254.37898,237.43816,299.10806,270.97723,243.30922,271.60248,285.60754,256.57535,281.40613,274.60806,262.1482,277.5608,268.6101,273.7651,271.32886,287.58234
layer_15,262.36505,236.93153,296.9962,392.15097,282.86414,172.07817,280.40906,263.53647,280.1169,522.70593,309.39758,397.4861,252.00708,283.22192,233.96893,174.43657
layer_16,281.68777,236.47984,275.74054,270.068,266.83362,244.16692,265.13474,280.12424,270.0854,288.86368,276.47226,234.60011,268.43256,249.20969,267.36328,266.95123
layer_17,282.7723,502.22937,273.33893,291.76273,268.12045,258.05908,171.53815,291.36255,260.9336,272.5568,285.33987,457.5325,307.15668,288.7764,367.39767,259.85696
layer_18,276.25217,298.9361,243.68134,239.13016,296.41614,274.8979,282.64474,238.15924,238.05254,283.18753,258.4078,276.12387,268.18085,282.08536,257.13403,254.9118
layer_19,270.57025,281.47098,251.91156,263.53778,253.12994,281.0124,297.31265,291.8743,464.33078,257.079,230.96544,261.73404,272.75253,340.12772,254.13763,226.26291
layer_20,288.36667,225.78297,261.67447,269.2167,269.94003,257.8459,267.1286,267.33188,251.00812,291.5079,262.2327,263.21582,224.57394,265.5734,264.4919,259.74216
layer_21,313.11777,249.11452,261.5334,273.9804,308.37375,257.86816,263.45346,258.09833,267.20776,235.4899,345.6957,478.42734,271.9728,391.9436,266.68304,405.41
layer_22,269.21085,284.556,261.5701,233.48152,247.93118,270.96063,250.47424,246.71489,243.02147,256.62033,269.5091,211.69347,246.71346,269.22937,296.55176,242.30698
layer_23,219.41618,139.28764,221.44551,211.04706,176.63072,137.37914,173.44296,226.57608,2.7953527,326.62283,72.96409,134.17172,159.98373,18.58219,253.20578,143.70673
