,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,65.0,89.0,58.0,171.0,161.0,55.0,85.0,152.0,71.0,64.0,61.0,61.0
layer_1,187.0,117.0,97.0,52.0,61.0,60.0,55.0,60.0,52.0,52.0,113.0,59.0
layer_2,115.0,53.0,216.0,194.0,83.0,132.0,60.0,97.0,122.0,186.0,107.0,52.0
layer_3,52.0,53.0,196.0,125.0,52.0,52.0,195.0,184.0,104.0,52.0,52.0,69.0
layer_4,57.0,56.0,52.0,94.0,52.0,54.0,54.0,112.0,52.0,52.0,52.0,221.0
layer_5,52.0,52.0,57.0,56.0,53.0,52.0,68.0,52.0,52.0,52.0,52.0,52.0
layer_6,75.0,52.0,52.0,52.0,53.0,52.0,52.0,52.0,98.0,52.0,52.0,52.0
layer_7,127.0,52.0,52.0,52.0,56.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0
layer_8,52.0,52.0,52.0,52.0,52.0,54.0,53.0,57.0,52.0,52.0,52.0,54.0
layer_9,54.0,52.0,52.0,60.0,52.0,52.0,52.0,52.0,58.0,52.0,52.0,52.0
layer_10,52.0,52.0,52.0,52.0,52.0,53.0,52.0,52.0,52.0,54.0,52.0,52.0
layer_11,55.0,52.0,52.0,54.0,52.0,52.0,52.0,52.0,129.0,52.0,52.0,53.0
