,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,157.63823,20.153978,127.96145,86.61092,58.63729,30.387728,25.163465,114.59345,83.105736,80.551025,120.380486,58.224136
layer_1,44.61824,54.05163,51.859287,44.403255,45.011246,92.963165,26.275917,40.002537,28.051523,142.7099,25.787327,37.22542
layer_2,28.031979,50.980556,91.97298,90.57591,8.808163,50.855778,46.927086,29.491903,36.945366,201.95409,32.019966,31.581238
layer_3,70.006996,32.400593,44.874023,27.181786,45.15548,91.12867,104.61898,21.92298,21.718216,114.57851,47.41755,85.13764
layer_4,74.97902,301.81555,58.477695,111.51852,97.40267,37.319366,11.974421,20.850039,138.4463,128.97702,47.777683,30.711966
layer_5,200.24702,28.161943,93.75295,139.58653,81.6417,127.944046,113.65688,247.92429,121.57421,98.53421,54.306965,47.215366
layer_6,113.3546,143.63095,154.31645,210.39638,47.206562,89.862946,141.36423,89.308174,196.5681,10.89418,283.54166,73.44469
layer_7,30.558275,175.08078,150.27983,220.4053,61.687057,56.258022,83.35979,90.10875,120.40425,69.28442,110.9208,245.22964
layer_8,179.2699,74.189445,237.185,198.76727,11.156951,27.72285,238.50601,190.2514,203.1272,90.40198,89.3303,122.516556
layer_9,97.866234,142.74411,181.01958,194.04997,72.25329,138.19992,137.03877,112.73963,173.1057,103.5181,45.825542,215.05121
layer_10,115.06463,36.516396,30.926638,72.39292,143.36543,264.9518,118.85286,129.86429,99.73941,207.37854,80.355385,27.909838
layer_11,108.57972,153.83788,55.645878,126.97312,220.93019,201.42697,71.44888,74.224556,83.54549,175.56876,211.53168,210.44241
