,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,39,65,103,126,123,68,31,40,62,157,80,132
layer_1,81,66,50,237,1,49,72,200,47,93,131,45
layer_2,55,65,58,0,125,45,67,145,67,54,35,69
layer_3,169,37,70,22,169,58,47,59,3,221,37,82
layer_4,41,160,179,37,67,52,60,38,90,67,90,51
layer_5,71,71,103,224,3,11,25,71,19,1,209,120
layer_6,228,154,146,151,45,10,178,39,49,47,0,18
layer_7,97,57,28,171,70,10,66,180,40,130,115,16
layer_8,52,52,25,18,18,15,80,29,17,38,29,26
layer_9,10,28,12,11,10,20,12,18,13,30,16,20
layer_10,8,9,12,14,12,14,9,10,10,8,14,12
layer_11,6,6,12,28,11,9,6,10,17,7,8,14
