,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,123,236,190,135,248,149,28,114,173,251,223,262
layer_1,204,126,74,359,0,143,94,336,106,199,178,173
layer_2,114,57,56,0,268,60,62,257,58,56,98,60
layer_3,360,94,65,101,217,59,70,100,7,340,98,123
layer_4,91,301,312,170,193,105,58,70,190,58,237,45
layer_5,115,70,189,336,6,20,118,167,115,1,339,252
layer_6,354,265,295,241,131,57,358,87,143,124,3,36
layer_7,190,99,92,283,111,41,93,297,92,321,219,50
layer_8,169,81,107,88,61,40,123,80,110,115,56,40
layer_9,50,62,66,73,61,72,69,56,60,80,71,36
layer_10,33,39,44,50,51,48,39,41,49,47,75,53
layer_11,45,54,59,93,56,48,40,37,78,37,36,50
