,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,12,36,50,10,23,0,4,21,42,30,65,6
layer_1,62,38,3,14,10,34,26,39,0,70,0,6
layer_2,13,0,20,8,0,2,68,13,3,79,24,0
layer_3,10,12,69,7,2,0,1,2,28,0,3,11
layer_4,15,20,1,4,0,0,8,0,11,2,0,1
layer_5,21,4,0,0,17,10,0,57,11,1,6,0
layer_6,1,5,14,93,0,0,1,0,34,7,9,18
layer_7,4,1,40,61,0,2,0,0,1,0,0,36
layer_8,14,3,2,15,5,4,35,26,32,11,0,4
layer_9,0,4,1,116,0,1,7,0,13,37,0,0
layer_10,86,1,2,0,6,34,3,1,1,40,5,8
layer_11,142,115,0,82,49,4,2,7,14,14,59,82
