,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,582,29,1510,36,47,0,249,395,575,856,1493,126
layer_1,909,529,2,85,64,620,46,498,2,1627,0,23
layer_2,12,0,34,777,3,0,1038,0,0,1673,413,12
layer_3,10,0,246,0,8,8,0,303,38,14,0,407
layer_4,214,47,6,113,1,8,2,0,471,46,0,0
layer_5,418,17,1,17,60,3,2,1864,6,12,17,0
layer_6,4,1143,358,1472,0,0,35,3,1481,0,103,15
layer_7,2,36,71,1261,1,4,0,12,34,0,4,159
layer_8,112,166,82,62,0,2,1231,97,160,39,0,9
layer_9,2,11,160,1867,0,3,76,1,264,847,0,1
layer_10,1203,0,2,0,35,714,8,64,0,1099,4,0
layer_11,1717,1430,1,1422,522,248,3,29,5,94,1053,1687
