,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,21,27,12,12,22,20,14,12,17,10,11,14,10,12,5,25,24,13,21,17,18,17,18,1
layer_1,23,16,3,24,23,10,10,4,31,8,13,1,29,2,16,26,25,1,4,18,13,11,20,3
layer_2,9,9,9,10,10,8,8,8,13,10,11,18,9,9,18,9,9,9,9,9,9,10,11,9
layer_3,22,9,10,4,5,8,15,6,6,10,13,9,3,1,10,10,13,11,10,10,9,16,15,19
layer_4,10,9,10,13,9,20,12,11,10,2,6,5,23,8,13,15,11,11,9,14,9,11,8,9
layer_5,9,8,13,13,15,19,3,3,7,9,6,13,13,11,9,14,18,19,21,14,18,9,10,8
layer_6,7,19,9,10,9,8,4,9,3,14,22,11,14,18,16,16,14,10,12,8,14,11,12,8
layer_7,9,10,10,10,9,6,12,9,14,17,9,12,6,14,16,19,15,12,10,13,7,9,10,17
layer_8,7,14,7,12,8,11,7,10,3,12,12,6,9,9,10,16,12,15,9,9,11,10,9,9
layer_9,9,11,12,14,9,11,13,12,8,10,10,12,10,9,16,9,9,9,9,4,2,17,8,9
layer_10,11,11,12,10,3,3,11,18,10,9,15,4,16,21,20,9,13,10,13,9,8,9,16,10
layer_11,13,9,16,13,9,9,10,10,11,9,12,12,9,7,8,14,16,10,11,9,14,16,16,13
layer_12,10,7,7,6,5,4,7,8,9,9,2,8,16,11,12,9,10,20,9,10,6,14,15,11
layer_13,10,12,7,11,6,9,8,13,14,5,12,11,7,4,1,12,7,8,10,11,11,8,11,7
layer_14,9,2,1,14,16,20,22,17,16,5,9,6,13,18,11,10,10,11,16,12,12,11,4,5
layer_15,2,11,15,19,17,16,9,8,10,14,14,13,3,1,10,13,11,7,3,3,8,12,4,8
layer_16,4,10,10,3,6,1,5,7,9,13,2,20,5,2,6,2,8,6,9,10,9,4,10,8
layer_17,6,9,9,11,11,14,19,10,12,7,9,9,1,7,13,9,3,10,8,3,7,3,11,1
layer_18,13,5,3,4,2,7,12,7,12,10,6,9,6,8,10,3,2,4,4,10,9,11,2,8
layer_19,13,7,10,5,10,5,9,5,12,9,3,9,8,10,7,4,5,12,6,2,6,5,5,3
layer_20,13,7,4,6,6,7,7,4,3,4,6,3,13,9,3,3,3,3,6,8,6,5,3,2
layer_21,4,1,9,5,5,3,1,1,1,17,16,6,4,4,3,3,6,3,5,6,8,7,2,11
layer_22,13,14,14,7,8,6,7,11,7,4,7,5,7,10,10,1,5,3,3,2,1,7,3,1
layer_23,11,10,9,14,6,16,13,15,16,8,9,9,11,8,10,14,11,9,3,3,10,7,7,7
layer_24,5,8,7,8,8,12,12,8,9,15,18,8,6,4,5,8,10,8,3,4,2,9,11,9
layer_25,2,1,1,4,6,5,7,16,9,4,3,3,8,15,6,13,11,9,3,11,4,13,8,18
layer_26,12,17,16,2,7,1,18,15,2,6,11,9,10,17,18,1,4,6,5,1,12,1,1,7
layer_27,2,1,2,5,4,9,5,1,2,5,10,0,2,1,8,11,3,4,1,3,4,3,4,6
