,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,174,541,27,2,2,58,0,6,135,3,0,1,40,1,0,213,0,304,25,1,1,21,0,0
layer_1,0,4,0,3,41,12,1,0,31,0,0,0,48,0,14,1,0,0,0,0,0,0,37,11
layer_2,0,4,4,0,0,0,3,7,0,14,0,0,1,1,0,0,2,0,4,1,7,0,0,0
layer_3,0,0,42,0,4,1,0,0,1,0,0,1,1,0,0,0,0,0,5,1,0,9,0,26
layer_4,0,1,2,9,0,4,0,0,0,0,2,57,0,15,0,0,2,1,0,7,0,2,0,10
layer_5,1,6,14,0,1,0,0,0,3,10,6,16,5,1,0,0,3,1,0,0,0,1,1,35
layer_6,10,0,0,0,1,38,9,10,6,13,0,5,11,1,7,0,0,21,0,0,1,3,87,93
layer_7,19,57,0,1,0,0,0,11,71,15,14,2,1,3,2,0,3,0,16,0,10,9,18,0
layer_8,1,2,1,2,22,49,0,0,0,6,9,13,0,1,20,30,0,0,32,0,0,4,17,3
layer_9,3,42,16,0,0,0,12,21,51,0,4,0,2,0,6,0,1,0,25,1,44,0,1,5
layer_10,15,4,1,0,5,0,7,44,2,1,2,0,65,49,49,0,5,0,0,3,4,0,0,1
layer_11,12,0,1,11,3,5,0,1,6,7,1,4,27,37,30,0,13,11,53,31,3,24,7,22
layer_12,2,21,3,1,0,51,40,22,3,16,4,14,5,0,4,4,10,11,3,1,0,2,26,61
layer_13,2,13,7,6,11,3,545,21,39,50,1,12,0,0,13,8,1,5,8,1,2,0,0,7
layer_14,231,1,0,97,3,124,13,30,0,36,13,8,4,0,0,7,7,24,0,34,10,8,6,57
layer_15,4,2,26,39,7,3,3,0,36,7,45,38,0,0,23,29,1,15,1,0,0,21,6,15
layer_16,0,4,0,0,7,1,19,5,0,11,1,8,1,0,0,0,0,2,12,22,28,7,14,1
layer_17,25,1,7,0,0,2,33,2,0,7,1,3,0,0,0,32,5,0,1,36,3,0,2,0
layer_18,0,5,1,0,4,1,5,8,0,4,0,4,0,0,13,0,29,4,0,1,3,1,12,0
layer_19,15,39,0,20,14,4,14,31,1,6,2,8,0,8,2,11,3,11,6,8,5,0,1,6
layer_20,0,0,1,3,0,3,3,0,0,0,0,3,10,4,0,4,3,6,10,7,2,44,1,9
layer_21,1,0,4,0,0,0,0,0,3,22,0,58,0,0,3,0,4,0,1,1,1,3,1,24
layer_22,10,3,0,0,0,0,0,0,1,0,0,0,2,3,33,0,10,29,2,1,1,0,0,1
layer_23,2,1,25,2,0,3,0,0,14,0,1,0,1,21,38,0,7,43,0,0,12,3,0,28
layer_24,0,1,1,0,0,0,16,114,0,4,3,1,27,0,0,0,1,0,0,1,0,19,1,9
layer_25,0,3,0,1,0,1,21,0,20,0,1,0,0,1,0,0,2,2,15,2,1,6,0,60
layer_26,0,10,28,3,5,2,1,51,0,0,0,0,66,40,31,1,3,9,6,37,19,0,0,5
layer_27,25,15,4,0,12,71,0,3,5,3,6,8,0,0,0,0,0,2,15,11,4,26,8,9
